method,sequence_length,trial,decode_step,generated_token_position,generated_token_id,latency_ms,phase
standard,32768,4,30,31,15,34.63817108422518,steady
standard,32768,4,31,32,15,34.61424494162202,steady
standard,32768,5,1,2,30434,36.788661032915115,first_step
standard,32768,5,2,3,220,34.610227681696415,steady
standard,32768,5,3,4,16,34.59453396499157,steady
standard,32768,5,4,5,15,34.622045699507,steady
standard,32768,5,5,6,15,34.55453412607312,steady
standard,32768,5,6,7,15,34.6178999170661,steady
standard,32768,5,7,8,15,34.56866508349776,steady
standard,32768,5,8,9,15,34.63966213166714,steady
standard,32768,5,9,10,15,34.946565981954336,steady
standard,32768,5,10,11,15,34.56888580694795,steady
standard,32768,5,11,12,15,34.59154907613993,steady
standard,32768,5,12,13,15,34.58202490583062,steady
standard,32768,5,13,14,15,34.57078943029046,steady
standard,32768,5,14,15,15,34.61102908477187,steady
standard,32768,5,15,16,15,34.602646715939045,steady
standard,32768,5,16,17,15,34.58712296560407,steady
standard,32768,5,17,18,15,34.5745743252337,steady
standard,32768,5,18,19,15,34.64674297720194,steady
standard,32768,5,19,20,15,34.5903979614377,steady
standard,32768,5,20,21,15,34.623678773641586,steady
standard,32768,5,21,22,15,34.61242141202092,steady
standard,32768,5,22,23,15,34.5805031247437,steady
standard,32768,5,23,24,15,34.61653785780072,steady
standard,32768,5,24,25,15,34.597719088196754,steady
standard,32768,5,25,26,15,34.62720289826393,steady
standard,32768,5,26,27,15,34.61842983961105,steady
standard,32768,5,27,28,15,34.58127425983548,steady
standard,32768,5,28,29,15,34.64622190222144,steady
standard,32768,5,29,30,15,34.57200014963746,steady
standard,32768,5,30,31,15,34.66274682432413,steady
standard,32768,5,31,32,15,35.063732881098986,steady
layer_offload,32768,1,1,2,30434,90.80173401162028,first_step
layer_offload,32768,1,2,3,220,88.89099396765232,steady
layer_offload,32768,1,3,4,16,88.89385871589184,steady
layer_offload,32768,1,4,5,15,88.88649800792336,steady
layer_offload,32768,1,5,6,15,88.87529093772173,steady
layer_offload,32768,1,6,7,15,88.88428518548608,steady
layer_offload,32768,1,7,8,15,88.89438025653362,steady
layer_offload,32768,1,8,9,15,88.85202603414655,steady
layer_offload,32768,1,9,10,15,88.89498189091682,steady
layer_offload,32768,1,10,11,15,88.90733867883682,steady
layer_offload,32768,1,11,12,15,88.88186002150178,steady
layer_offload,32768,1,12,13,15,88.90254190191627,steady
layer_offload,32768,1,13,14,15,88.88535620644689,steady
layer_offload,32768,1,14,15,15,88.89813488349319,steady
layer_offload,32768,1,15,16,15,88.90888094902039,steady
layer_offload,32768,1,16,17,15,88.88800023123622,steady
layer_offload,32768,1,17,18,15,90.53075360134244,steady
layer_offload,32768,1,18,19,15,88.9477301388979,steady
layer_offload,32768,1,19,20,15,88.99319870397449,steady
layer_offload,32768,1,20,21,15,88.87129370123148,steady
layer_offload,32768,1,21,22,15,88.90579594299197,steady
layer_offload,32768,1,22,23,15,88.90902111306787,steady
layer_offload,32768,1,23,24,15,88.956693187356,steady
layer_offload,32768,1,24,25,15,88.95793510600924,steady
layer_offload,32768,1,25,26,15,88.97444000467658,steady
layer_offload,32768,1,26,27,15,88.919036090374,steady
layer_offload,32768,1,27,28,15,88.942791800946,steady
layer_offload,32768,1,28,29,15,88.92206009477377,steady
layer_offload,32768,1,29,30,15,88.96915195509791,steady
layer_offload,32768,1,30,31,15,88.96415401250124,steady
layer_offload,32768,1,31,32,15,88.9317849650979,steady
layer_offload,32768,2,1,2,30434,90.73211485520005,first_step
layer_offload,32768,2,2,3,220,88.87352515012026,steady
layer_offload,32768,2,3,4,16,88.89343496412039,steady
layer_offload,32768,2,4,5,15,90.84290126338601,steady
layer_offload,32768,2,5,6,15,88.97220389917493,steady
layer_offload,32768,2,6,7,15,89.00840813294053,steady
layer_offload,32768,2,7,8,15,88.86554278433323,steady
layer_offload,32768,2,8,9,15,88.9252619817853,steady
layer_offload,32768,2,9,10,15,88.90504203736782,steady
layer_offload,32768,2,10,11,15,88.89721008017659,steady
layer_offload,32768,2,11,12,15,88.8741952367127,steady
layer_offload,32768,2,12,13,15,88.89299398288131,steady
layer_offload,32768,2,13,14,15,88.92625384032726,steady
layer_offload,32768,2,14,15,15,88.89613766223192,steady
layer_offload,32768,2,15,16,15,88.88480113819242,steady
layer_offload,32768,2,16,17,15,88.89545733109117,steady
layer_offload,32768,2,17,18,15,88.91278272494674,steady
layer_offload,32768,2,18,19,15,88.90419034287333,steady
layer_offload,32768,2,19,20,15,88.90406880527735,steady
layer_offload,32768,2,20,21,15,88.89248222112656,steady
layer_offload,32768,2,21,22,15,88.95970415323973,steady
layer_offload,32768,2,22,23,15,88.92795583233237,steady
layer_offload,32768,2,23,24,15,88.92933698371053,steady
layer_offload,32768,2,24,25,15,88.97340390831232,steady
layer_offload,32768,2,25,26,15,88.95191177725792,steady
layer_offload,32768,2,26,27,15,88.95917283371091,steady
layer_offload,32768,2,27,28,15,88.97489681839943,steady
layer_offload,32768,2,28,29,15,88.92631204798818,steady
layer_offload,32768,2,29,30,15,88.9798030257225,steady
layer_offload,32768,2,30,31,15,88.97243300452828,steady
layer_offload,32768,2,31,32,15,88.96478125825524,steady
layer_offload,32768,3,1,2,30434,91.00034600123763,first_step
layer_offload,32768,3,2,3,220,88.8428739272058,steady
layer_offload,32768,3,3,4,16,88.85262906551361,steady
layer_offload,32768,3,4,5,15,88.89703592285514,steady
layer_offload,32768,3,5,6,15,88.8971472159028,steady
layer_offload,32768,3,6,7,15,88.86554883792996,steady
layer_offload,32768,3,7,8,15,88.87665625661612,steady
layer_offload,32768,3,8,9,15,88.92438700422645,steady
layer_offload,32768,3,9,10,15,88.84218288585544,steady
layer_offload,32768,3,10,11,15,88.88193313032389,steady
layer_offload,32768,3,11,12,15,88.86605920270085,steady
layer_offload,32768,3,12,13,15,88.87781575322151,steady
layer_offload,32768,3,13,14,15,88.88192335143685,steady
layer_offload,32768,3,14,15,15,88.92780169844627,steady
layer_offload,32768,3,15,16,15,88.87339988723397,steady
layer_offload,32768,3,16,17,15,88.89425126835704,steady
layer_offload,32768,3,17,18,15,88.94129190593958,steady
layer_offload,32768,3,18,19,15,88.88403605669737,steady
layer_offload,32768,3,19,20,15,88.93387112766504,steady
layer_offload,32768,3,20,21,15,88.8978666625917,steady
layer_offload,32768,3,21,22,15,88.95319886505604,steady
layer_offload,32768,3,22,23,15,88.93362991511822,steady
layer_offload,32768,3,23,24,15,88.94569799304008,steady
layer_offload,32768,3,24,25,15,88.98293506354094,steady
layer_offload,32768,3,25,26,15,88.92201213166118,steady
layer_offload,32768,3,26,27,15,88.89632299542427,steady
layer_offload,32768,3,27,28,15,88.93596427515149,steady
layer_offload,32768,3,28,29,15,88.9360741712153,steady
layer_offload,32768,3,29,30,15,88.95162679255009,steady
layer_offload,32768,3,30,31,15,88.9424029737711,steady
layer_offload,32768,3,31,32,15,88.92586780712008,steady
layer_offload,32768,4,1,2,30434,91.17821184918284,first_step
layer_offload,32768,4,2,3,220,88.87250628322363,steady
layer_offload,32768,4,3,4,16,88.8688089326024,steady
layer_offload,32768,4,4,5,15,88.8811880722642,steady
layer_offload,32768,4,5,6,15,88.90912029892206,steady
layer_offload,32768,4,6,7,15,88.87323597446084,steady
layer_offload,32768,4,7,8,15,88.85621000081301,steady
layer_offload,32768,4,8,9,15,88.89145264402032,steady
layer_offload,32768,4,9,10,15,88.89370691031218,steady
layer_offload,32768,4,10,11,15,88.88217015191913,steady
layer_offload,32768,4,11,12,15,88.88144884258509,steady
layer_offload,32768,4,12,13,15,88.86590506881475,steady
layer_offload,32768,4,13,14,15,90.32432967796922,steady
layer_offload,32768,4,14,15,15,89.1593680717051,steady
layer_offload,32768,4,15,16,15,88.90258008614182,steady
layer_offload,32768,4,16,17,15,88.91691220924258,steady
layer_offload,32768,4,17,18,15,88.92887877300382,steady
layer_offload,32768,4,18,19,15,88.90100801363587,steady
layer_offload,32768,4,19,20,15,88.92271015793085,steady
layer_offload,32768,4,20,21,15,88.9208079315722,steady
layer_offload,32768,4,21,22,15,88.94683700054884,steady
layer_offload,32768,4,22,23,15,88.9574526809156,steady
layer_offload,32768,4,23,24,15,88.9440318569541,steady
layer_offload,32768,4,24,25,15,88.95887481048703,steady
layer_offload,32768,4,25,26,15,88.93191395327449,steady
layer_offload,32768,4,26,27,15,88.96371116861701,steady
layer_offload,32768,4,27,28,15,88.9478879980743,steady
layer_offload,32768,4,28,29,15,88.95302610471845,steady
layer_offload,32768,4,29,30,15,88.9465450309217,steady
layer_offload,32768,4,30,31,15,88.99866510182619,steady
layer_offload,32768,4,31,32,15,88.933777064085,steady
layer_offload,32768,5,1,2,30434,91.2687131203711,first_step
layer_offload,32768,5,2,3,220,88.95169198513031,steady
layer_offload,32768,5,3,4,16,88.87467486783862,steady
layer_offload,32768,5,4,5,15,88.90640269964933,steady
layer_offload,32768,5,5,6,15,88.90428906306624,steady
layer_offload,32768,5,6,7,15,88.87452399358153,steady
layer_offload,32768,5,7,8,15,88.86945713311434,steady
layer_offload,32768,5,8,9,15,88.86660216376185,steady
layer_offload,32768,5,9,10,15,88.91955204308033,steady
layer_offload,32768,5,10,11,15,88.91311287879944,steady
layer_offload,32768,5,11,12,15,88.86047219857574,steady
layer_offload,32768,5,12,13,15,88.87456404045224,steady
layer_offload,32768,5,13,14,15,88.91236083582044,steady
layer_offload,32768,5,14,15,15,88.88342790305614,steady
layer_offload,32768,5,15,16,15,88.85534526780248,steady
layer_offload,32768,5,16,17,15,88.90360780060291,steady
layer_offload,32768,5,17,18,15,88.93645694479346,steady
layer_offload,32768,5,18,19,15,88.92145473510027,steady
layer_offload,32768,5,19,20,15,88.90292700380087,steady
layer_offload,32768,5,20,21,15,88.92899565398693,steady
layer_offload,32768,5,21,22,15,88.95321236923337,steady
layer_offload,32768,5,22,23,15,88.9074532315135,steady
layer_offload,32768,5,23,24,15,88.9423149637878,steady
layer_offload,32768,5,24,25,15,88.95603660494089,steady
layer_offload,32768,5,25,26,15,90.13427700847387,steady
layer_offload,32768,5,26,27,15,89.24939995631576,steady
layer_offload,32768,5,27,28,15,88.96049298346043,steady
layer_offload,32768,5,28,29,15,88.95066799595952,steady
layer_offload,32768,5,29,30,15,88.96369813010097,steady
layer_offload,32768,5,30,31,15,88.9396509155631,steady
layer_offload,32768,5,31,32,15,88.94347725436091,steady
