method,family,resident_kv_heads_r,sequence_length,trial,generated_token_position,phase,token_id,wall_ms,cuda_ms,h2d_event_ms
standard,standard,,8192,2,18,decode_steady,15,25.60780569911003,25.603967666625977,0.0
standard,standard,,8192,2,19,decode_steady,15,25.61670308932662,25.613311767578125,0.0
standard,standard,,8192,2,20,decode_steady,4,25.622334331274033,25.618431091308594,0.0
standard,standard,,8192,2,21,decode_steady,220,25.6389151327312,25.634815216064453,0.0
standard,standard,,8192,2,22,decode_steady,16,25.593520142138004,25.588991165161133,0.0
standard,standard,,8192,2,23,decode_steady,15,25.600933004170656,25.596927642822266,0.0
standard,standard,,8192,2,24,decode_steady,15,25.587568059563637,25.58355140686035,0.0
standard,standard,,8192,2,25,decode_steady,4,25.57444293051958,25.57027244567871,0.0
standard,standard,,8192,2,26,decode_steady,220,25.57581616565585,25.571327209472656,0.0
standard,standard,,8192,2,27,decode_steady,16,25.594059843569994,25.588672637939453,0.0
standard,standard,,8192,2,28,decode_steady,15,25.75980219990015,25.754623413085938,0.0
standard,standard,,8192,2,29,decode_steady,15,25.557992979884148,25.55401611328125,0.0
standard,standard,,8192,2,30,decode_steady,4,25.574343279004097,25.570112228393555,0.0
standard,standard,,8192,2,31,decode_steady,220,25.614698883146048,25.611040115356445,0.0
standard,standard,,8192,2,32,decode_steady,16,25.88218217715621,25.87820816040039,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,1,prefill_ttft,220,3427.319494076073,3427.0791015625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,2,decode_first,16,4376.770699862391,4376.728515625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,3,decode_steady,15,4392.332066316158,4392.29345703125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,4,decode_steady,15,3734.3294359743595,3734.291015625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,5,decode_steady,4,3466.0216150805354,3465.9892578125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,6,decode_steady,220,3303.001862950623,3302.96923828125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,7,decode_steady,16,2890.2792022563517,2890.25244140625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,8,decode_steady,15,3632.4161738157272,3632.386962890625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,9,decode_steady,15,3006.8485448136926,3006.823486328125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,10,decode_steady,4,3162.2762917540967,3162.249267578125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,11,decode_steady,220,2999.203413259238,2999.175048828125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,12,decode_steady,16,2930.7294911704957,2930.705078125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,13,decode_steady,15,2270.239481702447,2270.215087890625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,14,decode_steady,15,2201.78974699229,2201.77001953125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,15,decode_steady,4,2402.8159379959106,2402.79541015625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,16,decode_steady,220,2203.556820284575,2203.539306640625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,17,decode_steady,16,2761.9519270956516,2761.9267578125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,18,decode_steady,15,2132.6660132035613,2132.648681640625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,19,decode_steady,15,2307.7883920632303,2307.76708984375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,20,decode_steady,4,1894.9705022387207,1894.9549560546875,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,21,decode_steady,220,3000.2080309204757,3000.172607421875,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,22,decode_steady,16,2203.1707339920104,2203.150390625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,23,decode_steady,15,2499.715758021921,2499.689453125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,24,decode_steady,15,3000.2630739472806,3000.23193359375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,25,decode_steady,4,2663.998445030302,2663.970703125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,26,decode_steady,220,3105.5010589770973,3105.472412109375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,27,decode_steady,16,2565.4785381630063,2565.458984375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,28,decode_steady,15,3038.7533959001303,3038.719970703125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,29,decode_steady,15,3295.050260145217,3295.018798828125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,30,decode_steady,4,3100.0289041548967,3100.0,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,31,decode_steady,220,3197.9282940737903,3197.897705078125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,2,32,decode_steady,16,3006.1729410663247,3006.149658203125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,1,prefill_ttft,220,3951.8088581971824,3948.232666015625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,2,decode_first,16,3808.801244944334,3808.74755859375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,3,decode_steady,15,2994.08938921988,2994.06640625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,4,decode_steady,15,2899.094474967569,2899.071044921875,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,5,decode_steady,4,2499.496745876968,2499.4765625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,6,decode_steady,220,2095.9304408170283,2066.05517578125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,7,decode_steady,16,2999.980390071869,2973.172607421875,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,8,decode_steady,15,2502.931042574346,2502.914794921875,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,9,decode_steady,15,2500.490963924676,2500.470703125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,10,decode_steady,4,2202.708371914923,2202.6904296875,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,11,decode_steady,220,2506.9269998930395,2500.010009765625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,12,decode_steady,16,2989.9866180494428,2989.96630859375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,13,decode_steady,15,3800.5471429787576,3800.51953125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,14,decode_steady,15,2699.9315628781915,2699.907958984375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,15,decode_steady,4,2699.8411640524864,2699.8193359375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,16,decode_steady,220,2867.6147079095244,2867.591796875,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,17,decode_steady,16,2334.282935131341,2334.26513671875,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,18,decode_steady,15,2306.662523187697,2299.96142578125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,19,decode_steady,15,2390.3870242647827,2390.366943359375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,3,20,decode_steady,4,3203.7246329709888,3203.698486328125,0.0
