name,direction,pinned,non_blocking,dedicated_stream,size_mib,bytes,trial,wall_ms,cuda_ms,wall_gib_per_s,cuda_gib_per_s
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,7,0.3433777019381523,0.32624000310897827,22.751914163043566,23.94709393559651
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,8,0.35621272400021553,0.3270399868488312,21.932119415238162,23.888516126962784
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,9,0.34368783235549927,0.32633599638938904,22.73138372824037,23.940049784388503
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,10,1.3476437889039516,0.32553601264953613,5.797155052637435,23.998880911559056
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,11,0.35067182034254074,0.3301439881324768,22.27866497048052,23.66391720228775
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,12,0.3433278761804104,0.3258560001850128,22.755216054447974,23.97531423562635
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,13,0.34378888085484505,0.32607999444007874,22.724702382968,23.95884486386559
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,14,0.34396862611174583,0.3263680040836334,22.712827295655554,23.93770192619129
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,15,0.3423960879445076,0.32553601264953613,22.8171415359926,23.998880911559056
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,16,0.3424971364438534,0.32528001070022583,22.810409690186496,24.017768516368832
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,17,0.3458629362285137,0.32713600993156433,22.588427904972836,23.881504214819845
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,18,0.3449907526373863,0.3259519934654236,22.645534525998094,23.96825347481342
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,19,0.34395884722471237,0.3267520070075989,22.71347303038262,23.909570048389373
d2h_pinned_nonblocking_default,d2h,True,True,False,8,8388608,20,0.344068743288517,0.3261759877204895,22.706218313614354,23.951793798796672
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,1,16.52851002290845,1.7938239574432373,0.47266813458514445,4.355221128351562
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,2,1.873415894806385,1.8376319408416748,4.170189877036039,4.25139541078161
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,3,1.7944457940757275,1.7725759744644165,4.353711895780065,4.407427446014293
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,4,1.793534029275179,1.7692159414291382,4.355925158084269,4.415797878064119
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,5,2.199660986661911,2.1719679832458496,3.5516836673345,3.596968307205331
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,6,1.779296901077032,1.7603520154953003,4.390779298986577,4.438032808910575
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,7,1.7814612947404385,1.7609599828720093,4.385444703775219,4.436500588308843
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,8,1.7732060514390469,1.7539199590682983,4.405861345701905,4.454308168173243
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,9,1.7835861071944237,1.7642240524291992,4.380220258773512,4.428292420819678
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,10,1.7660032026469707,1.7473280429840088,4.423831161965192,4.471112354299632
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,11,1.7657820135354996,1.746399998664856,4.424385309236211,4.473488322247338
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,12,1.7620846629142761,1.7439039945602417,4.433668917519016,4.479891108896777
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,13,1.760631799697876,1.7419519424438477,4.437327555563079,4.484911328288173
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,14,1.7613540403544903,1.7417919635772705,4.435508035867483,4.485323255226638
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,15,1.7630471847951412,1.7447680234909058,4.431248390500553,4.477672615966945
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,16,1.7593903467059135,1.7393920421600342,4.440458602394434,4.4915118677317745
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,17,1.756293699145317,1.737280011177063,4.448287893876676,4.496972249572353
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,18,1.7529181204736233,1.7333760261535645,4.456853921898605,4.507100526442766
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,19,1.7439010553061962,1.7253119945526123,4.479898659519002,4.528166514037275
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,8,8388608,20,1.7414861358702183,1.7214080095291138,4.486110936562871,4.538435952866913
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,1,0.34439004957675934,0.32633599638938904,22.68503404671891,23.940049784388503
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,2,0.343899242579937,0.32576000690460205,22.717409731380954,23.982379157696514
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,3,0.350000336766243,0.32688000798225403,22.321407094010272,23.90020744377898
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,4,0.34436024725437164,0.3269439935684204,22.68699730090817,23.89552997970907
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,5,0.34270714968442917,0.3255999982357025,22.79643131809152,23.994164749179497
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,6,0.34208502620458603,0.3250559866428375,22.83788941795917,24.034321227820232
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,7,0.34584198147058487,0.32713600993156433,22.58979655037768,23.881504214819845
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,8,0.3431369550526142,0.3253119885921478,22.76787703849061,24.015407590141834
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,9,0.34265685826539993,0.32556799054145813,22.79977712849086,23.99652369696077
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,10,0.34424010664224625,0.32659199833869934,22.694915116672302,23.9212841702811
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,11,0.3449609503149986,0.3253119885921478,22.647490948949645,24.015407590141834
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,12,0.3433576785027981,0.32630398869514465,22.75324097619193,23.942398103196243
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,13,0.3424570895731449,0.32528001070022583,22.813077135409515,24.017768516368832
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,14,0.34375907853245735,0.32547199726104736,22.726672509573742,24.003601126194347
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,15,0.34872815012931824,0.32844799757003784,22.402837273397356,23.786109392656815
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,16,0.34243613481521606,0.32524800300598145,22.8144731402711,24.020132107794446
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,17,0.3443588502705097,0.3258560001850128,22.687089336786094,23.97531423562635
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,18,0.3437078557908535,0.3264960050582886,22.730059462923396,23.92831728095801
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,19,0.342576764523983,0.32521599531173706,22.805107669387965,24.02249616446847
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,8,8388608,20,0.34234626218676567,0.3249279856681824,22.820462388276116,24.04378922281614
h2d_pageable_blocking,h2d,False,False,False,32,33554432,1,3.0794418416917324,3.056256055831909,10.147942908651393,10.22492861498602
h2d_pageable_blocking,h2d,False,False,False,32,33554432,2,3.1115817837417126,3.087104082107544,10.043123456784581,10.122755556290103
h2d_pageable_blocking,h2d,False,False,False,32,33554432,3,3.1521981582045555,3.118623971939087,9.913716851417593,10.02044500432974
h2d_pageable_blocking,h2d,False,False,False,32,33554432,4,3.15558398142457,3.1298880577087402,9.903079805181534,9.98438264366452
h2d_pageable_blocking,h2d,False,False,False,32,33554432,5,3.7422017194330692,3.70963191986084,8.350698958241692,8.424016364721243
h2d_pageable_blocking,h2d,False,False,False,32,33554432,6,3.886164166033268,3.8596160411834717,8.041348400342509,8.096660306764045
h2d_pageable_blocking,h2d,False,False,False,32,33554432,7,3.1225918792188168,3.090816020965576,10.007711929302095,10.110598556505943
h2d_pageable_blocking,h2d,False,False,False,32,33554432,8,3.1156688928604126,3.0901119709014893,10.029948969099284,10.112902151854168
h2d_pageable_blocking,h2d,False,False,False,32,33554432,9,3.0884388834238052,3.06278395652771,10.118380573345403,10.20313559283112
h2d_pageable_blocking,h2d,False,False,False,32,33554432,10,3.0843811109662056,3.059295892715454,10.13169218579824,10.214768723224829
h2d_pageable_blocking,h2d,False,False,False,32,33554432,11,3.103105816990137,3.076319932937622,10.070555708703157,10.15824123668403
h2d_pageable_blocking,h2d,False,False,False,32,33554432,12,3.0754441395401955,3.051071882247925,10.161133996298869,10.242302117436864
h2d_pageable_blocking,h2d,False,False,False,32,33554432,13,3.074822947382927,3.0476160049438477,10.1631868028687,10.253916487282583
h2d_pageable_blocking,h2d,False,False,False,32,33554432,14,3.126409836113453,3.1000959873199463,9.9954905588603,10.080333037370185
h2d_pageable_blocking,h2d,False,False,False,32,33554432,15,3.088297788053751,3.0623040199279785,10.118842852811092,10.204734669268715
h2d_pageable_blocking,h2d,False,False,False,32,33554432,16,3.0644633807241917,3.037152051925659,10.197543947356625,10.289244484874052
h2d_pageable_blocking,h2d,False,False,False,32,33554432,17,3.0704541131854057,3.0428481101989746,10.177647620853081,10.269983537875815
h2d_pageable_blocking,h2d,False,False,False,32,33554432,18,3.080902621150017,3.0550079345703125,10.143131362047148,10.229106002107756
h2d_pageable_blocking,h2d,False,False,False,32,33554432,19,3.052360378205776,3.027103900909424,10.237978524137842,10.323398542947817
h2d_pageable_blocking,h2d,False,False,False,32,33554432,20,3.0600950121879578,3.032991886138916,10.212101217620807,10.303357599740277
d2h_pageable_blocking,d2h,False,False,False,32,33554432,1,2.110593020915985,2.091423988342285,14.806265201444512,14.941972634047069
d2h_pageable_blocking,d2h,False,False,False,32,33554432,2,2.090353984385729,2.070336103439331,14.949621084958546,15.094167535448065
d2h_pageable_blocking,d2h,False,False,False,32,33554432,3,2.098651137202978,2.0793280601501465,14.89051679244274,15.028893515602084
d2h_pageable_blocking,d2h,False,False,False,32,33554432,4,2.0917169749736786,2.07094407081604,14.939879713120959,15.08973633830979
d2h_pageable_blocking,d2h,False,False,False,32,33554432,5,2.0930799655616283,2.0721280574798584,14.930151028231167,15.081114261831164
d2h_pageable_blocking,d2h,False,False,False,32,33554432,6,2.09857989102602,2.0781760215759277,14.891022321157148,15.037224794992303
d2h_pageable_blocking,d2h,False,False,False,32,33554432,7,2.1025766618549824,2.0812480449676514,14.86271609827055,15.015029119455924
d2h_pageable_blocking,d2h,False,False,False,32,33554432,8,2.0999331027269363,2.0787200927734375,14.881426441356297,15.033289045811893
d2h_pageable_blocking,d2h,False,False,False,32,33554432,9,2.103258855640888,2.0842559337615967,14.857895363753384,14.993360217332343
d2h_pageable_blocking,d2h,False,False,False,32,33554432,10,2.097948919981718,2.0776000022888184,14.895500887730059,15.041393899486419
d2h_pageable_blocking,d2h,False,False,False,32,33554432,11,2.091566566377878,2.0723841190338135,14.94095406875716,15.079250855565023
d2h_pageable_blocking,d2h,False,False,False,32,33554432,12,2.0958753302693367,2.0772480964660645,14.910238003509553,15.043942056398713
d2h_pageable_blocking,d2h,False,False,False,32,33554432,13,2.0996620878577232,2.0805439949035645,14.883347268457015,15.020110161837012
d2h_pageable_blocking,d2h,False,False,False,32,33554432,14,2.097398042678833,2.078432083129883,14.899413160549612,15.035372218148716
d2h_pageable_blocking,d2h,False,False,False,32,33554432,15,2.096487209200859,2.071392059326172,14.905886314427791,15.08647281875054
d2h_pageable_blocking,d2h,False,False,False,32,33554432,16,2.0955847576260567,2.075295925140381,14.91230544900554,15.058093461001775
d2h_pageable_blocking,d2h,False,False,False,32,33554432,17,2.094853203743696,2.074847936630249,14.917513047765524,15.061344712689154
d2h_pageable_blocking,d2h,False,False,False,32,33554432,18,2.0993510261178017,2.0713279247283936,14.88555254039086,15.086939941727339
d2h_pageable_blocking,d2h,False,False,False,32,33554432,19,2.0867479033768177,2.0671679973602295,14.975455324253886,15.11730059671309
d2h_pageable_blocking,d2h,False,False,False,32,33554432,20,2.0994911901652813,2.079904079437256,14.884558766612333,15.024731336867745
h2d_pinned_blocking,h2d,True,False,False,32,33554432,1,2.1929582580924034,2.172640085220337,14.250157240650605,14.383422368289224
h2d_pinned_blocking,h2d,True,False,False,32,33554432,2,2.1877288818359375,2.1670079231262207,14.284219703574543,14.4208056032012
h2d_pinned_blocking,h2d,True,False,False,32,33554432,3,5.134118255227804,5.102975845336914,6.086731634624847,6.1238777033515
h2d_pinned_blocking,h2d,True,False,False,32,33554432,4,2.286324743181467,2.250943899154663,13.668224556987033,13.883064794167401
h2d_pinned_blocking,h2d,True,False,False,32,33554432,5,4.010146949440241,3.989471912384033,7.792731885888135,7.83311693535037
h2d_pinned_blocking,h2d,True,False,False,32,33554432,6,7.444668095558882,7.41264009475708,4.197635085792769,4.2157719247833105
h2d_pinned_blocking,h2d,True,False,False,32,33554432,7,7.404612842947245,7.382431983947754,4.220342192470609,4.233022406159585
h2d_pinned_blocking,h2d,True,False,False,32,33554432,8,7.339049130678177,7.318079948425293,4.258044801658426,4.270245777613346
h2d_pinned_blocking,h2d,True,False,False,32,33554432,9,7.31585593894124,7.295008182525635,4.271543926071696,4.283751192336677
h2d_pinned_blocking,h2d,True,False,False,32,33554432,10,7.307450287044048,7.286655902862549,4.276457419820642,4.288661412943007
h2d_pinned_blocking,h2d,True,False,False,32,33554432,11,7.304233033210039,7.284800052642822,4.278341046611756,4.289753977346701
h2d_pinned_blocking,h2d,True,False,False,32,33554432,12,7.277463097125292,7.257472038269043,4.294078799567424,4.305907047966159
h2d_pinned_blocking,h2d,True,False,False,32,33554432,13,7.263056002557278,7.242176055908203,4.302596591434386,4.315001424814313
h2d_pinned_blocking,h2d,True,False,False,32,33554432,14,7.2441198863089085,7.223711967468262,4.313843571123281,4.326030736099847
h2d_pinned_blocking,h2d,True,False,False,32,33554432,15,7.368545047938824,7.326047897338867,4.2410000612999506,4.26560137715607
h2d_pinned_blocking,h2d,True,False,False,32,33554432,16,7.294295355677605,7.235072135925293,4.2841698171265,4.319238207015256
h2d_pinned_blocking,h2d,True,False,False,32,33554432,17,7.25440913811326,7.2336320877075195,4.3077250545214705,4.320098067069892
h2d_pinned_blocking,h2d,True,False,False,32,33554432,18,7.250863127410412,7.228320121765137,4.309831733254726,4.32327283152601
h2d_pinned_blocking,h2d,True,False,False,32,33554432,19,7.191060110926628,7.169663906097412,4.34567358886577,4.358642247291893
h2d_pinned_blocking,h2d,True,False,False,32,33554432,20,7.191530894488096,7.171232223510742,4.345389105392201,4.357689031119016
d2h_pinned_blocking,d2h,True,False,False,32,33554432,1,1.3074171729385853,1.2877440452575684,23.90208775502136,24.267244810865755
d2h_pinned_blocking,d2h,True,False,False,32,33554432,2,1.315802801400423,1.2967040538787842,23.74975943715904,24.099562198886478
d2h_pinned_blocking,d2h,True,False,False,32,33554432,3,1.3108537532389164,1.2909120321273804,23.839425201160765,24.207691323862736
d2h_pinned_blocking,d2h,True,False,False,32,33554432,4,1.3072160072624683,1.2884800434112549,23.90576601448049,24.25338301497129
d2h_pinned_blocking,d2h,True,False,False,32,33554432,5,1.3172761537134647,1.2974400520324707,23.72319571101682,24.085891252583217
d2h_pinned_blocking,d2h,True,False,False,32,33554432,6,1.4811153523623943,1.4619200229644775,21.098964338028043,21.375998350875125
d2h_pinned_blocking,d2h,True,False,False,32,33554432,7,1.3085491955280304,1.2888319492340088,23.88141011954074,24.246760812045984
d2h_pinned_blocking,d2h,True,False,False,32,33554432,8,1.3072867877781391,1.2877440452575684,23.904471682998043,24.267244810865755
d2h_pinned_blocking,d2h,True,False,False,32,33554432,9,1.30810821428895,1.2886719703674316,23.88946087077865,24.24977086379078
d2h_pinned_blocking,d2h,True,False,False,32,33554432,10,1.3092700392007828,1.2896000146865845,23.86826175223251,24.23231982328628
d2h_pinned_blocking,d2h,True,False,False,32,33554432,11,1.3065161183476448,1.2884800434112549,23.9185721179789,24.25338301497129
d2h_pinned_blocking,d2h,True,False,False,32,33554432,12,1.3064849190413952,1.2891199588775635,23.919143301653268,24.241343704901883
d2h_pinned_blocking,d2h,True,False,False,32,33554432,13,1.319629605859518,1.2919360399246216,23.6808873196247,24.188503946235056
d2h_pinned_blocking,d2h,True,False,False,32,33554432,14,1.307566650211811,1.2888000011444092,23.89935533682956,24.247361865495886
d2h_pinned_blocking,d2h,True,False,False,32,33554432,15,1.3067959807813168,1.2889599800109863,23.913449734759684,24.24435241172782
d2h_pinned_blocking,d2h,True,False,False,32,33554432,16,1.306365244090557,1.2880640029907227,23.921334512963934,24.261216777614642
d2h_pinned_blocking,d2h,True,False,False,32,33554432,17,1.3078879565000534,1.2896959781646729,23.89348402872821,24.230516748971276
d2h_pinned_blocking,d2h,True,False,False,32,33554432,18,1.305554062128067,1.288256049156189,23.93619759342801,24.25760004811841
d2h_pinned_blocking,d2h,True,False,False,32,33554432,19,1.3057738542556763,1.288159966468811,23.932168574330415,24.25940940057667
d2h_pinned_blocking,d2h,True,False,False,32,33554432,20,1.3059540651738644,1.2877119779586792,23.928866131933685,24.26784912689751
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,1,2.449382096529007,2.427232027053833,12.758319759209492,12.874747717436456
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,2,2.4423180148005486,2.4187839031219482,12.795221511131516,12.919715547827698
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,3,2.430836670100689,2.408735990524292,12.855655990538262,12.973609446171825
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,4,2.4243048392236233,2.40499210357666,12.890293124196264,12.993805656794288
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,5,2.4268203414976597,2.407104015350342,12.876931788331204,12.982405330519844
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,6,2.423523925244808,2.4021759033203125,12.894446666889552,13.009038995356637
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,7,2.4247150868177414,2.4030721187591553,12.888112162082228,13.004187330064891
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,8,2.4226922541856766,2.401279926300049,12.898873121837696,13.013892990040011
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,9,2.4182540364563465,2.3980159759521484,12.922546402855602,13.03160625841618
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,10,2.4223211221396923,2.4014079570770264,12.900849401996773,13.013199155897375
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,11,2.4154777638614178,2.395263910293579,12.937399162823713,13.04657907034962
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,12,2.4102991446852684,2.391551971435547,12.965195655861447,13.066828725968248
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,13,2.409357111901045,2.3908159732818604,12.970264908277937,13.07085126970408
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,14,2.4241451174020767,2.4039039611816406,12.891142438489902,12.999687385447396
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,15,2.4112602695822716,2.3914880752563477,12.960027747404379,13.0671778476881
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,16,2.410088200122118,2.389631986618042,12.96633044318319,13.077327460881108
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,17,2.407583873718977,2.388000011444092,12.97981779207067,13.086264593902674
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,18,2.409486100077629,2.388607978820801,12.969570564857454,13.082933774435176
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,19,2.410789020359516,2.390752077102661,12.962561110113132,13.071200606409887
h2d_pinned_nonblocking_default,h2d,True,True,False,32,33554432,20,2.4066809564828873,2.3859519958496094,12.984687445098086,13.097497373945382
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,1,1.2998329475522041,1.2816959619522095,24.04155092302346,24.38175739619379
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,2,1.3014860451221466,1.282655954360962,24.011014268744724,24.363509087336837
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,3,1.3145809061825275,1.293280005455017,23.771834698823007,24.163367459628557
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,4,1.3059540651738644,1.2845120429992676,23.928866131933685,24.328304409690784
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,5,1.3007540255784988,1.2819199562072754,24.0245268401932,24.377497088396325
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,6,1.30366999655962,1.2834240198135376,23.970790217208826,24.348928738718914
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,7,1.306074671447277,1.2842880487442017,23.926656479274264,24.33254753912627
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,8,1.3023479841649532,1.282431960105896,23.995122947141542,24.36776450691353
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,9,1.3000131584703922,1.2815040349960327,24.038218226013225,24.385408977738212
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,10,1.3003041967749596,1.2819199562072754,24.032837914010333,24.377497088396325
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,11,1.3088402338325977,1.284224033355713,23.876099765433185,24.333760456376822
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,12,1.3043410144746304,1.284127950668335,23.958458450060352,24.335581188569005
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,13,1.3019470497965813,1.2822400331497192,24.00251224109503,24.371411898002354
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,14,1.3058842159807682,1.28438401222229,23.930146040190916,24.33072951907122
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,15,1.3046418316662312,1.2840640544891357,23.95293423949842,24.336792148918768
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,16,1.3002739287912846,1.2819520235061646,24.033397354240225,24.376887299206896
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,17,1.303108874708414,1.2834559679031372,23.981112097784273,24.348322639424158
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,18,1.3046320527791977,1.2841919660568237,23.953113779037977,24.334368089807242
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,19,1.3045822270214558,1.2837120294570923,23.95402861753539,24.34346588869799
d2h_pinned_nonblocking_default,d2h,True,True,False,32,33554432,20,1.3021370396018028,1.2816319465637207,23.999010126888287,24.382975224507092
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,1,7.103253621608019,7.083424091339111,4.3993924002569536,4.411708179128977
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,2,7.09352595731616,7.072671890258789,4.405425480648196,4.418415060797704
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,3,7.0791388861835,7.058464050292969,4.414378712217564,4.427308799384328
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,4,7.1756113320589066,7.156032085418701,4.355029634950058,4.36694520468623
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,5,7.050433661788702,7.030399799346924,4.432351469295556,4.444981920217811
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,6,7.036898750811815,7.016479969024658,4.440876742243141,4.453800215771723
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,7,7.012843154370785,6.992671966552734,4.456109927472612,4.4689641026312446
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,8,7.009026128798723,6.9892802238464355,4.45853666768338,4.471132791811583
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,9,7.0711239241063595,7.051328182220459,4.419382312543665,4.431789188141204
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,10,6.965023931115866,6.944896221160889,4.486703894927385,4.49970726773169
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,11,7.371341343969107,7.351136207580566,4.239391250761615,4.251043528179315
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,12,6.927532143890858,6.907872200012207,4.510985925566329,4.5238242826705415
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,13,6.936418823897839,6.916096210479736,4.505206619348777,4.518444950584679
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,14,6.926321424543858,6.905695915222168,4.511774444839313,4.525249936232478
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,15,6.902735680341721,6.883903980255127,4.527190587493706,4.53957523080411
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,16,6.902595981955528,6.876031875610352,4.5272822111698865,4.544772416027535
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,17,6.890933960676193,6.871520042419434,4.534944055237108,4.547756509052836
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,18,6.902895867824554,6.8843841552734375,4.527085530242603,4.539258602537818
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,19,6.8655158393085,6.844672203063965,4.551733727140817,4.565594826588069
h2d_pinned_nonblocking_dedicated,h2d,True,True,True,32,33554432,20,6.847652141004801,6.827904224395752,4.563607986578372,4.576807022035451
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,1,1.3009048998355865,1.2817920446395874,24.021740562242094,24.379929748110456
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,2,1.3023680076003075,1.2828480005264282,23.994754030836518,24.359861797482075
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,3,1.3019060716032982,1.2826240062713623,24.003267733067414,24.36411594294493
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,4,1.3017472811043262,1.2825920581817627,24.006195713725116,24.364722828785364
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,5,1.6867644153535366,1.2825920581817627,18.52659429826196,24.364722828785364
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,6,1.4997897669672966,1.3048640489578247,20.836253645862765,23.948855074181026
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,7,1.3118060305714607,1.2881280183792114,23.822119483919884,24.260011081290155
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,8,1.3069668784737587,1.2849279642105103,23.910322835795903,24.32042952633592
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,9,1.3060038909316063,1.2847039699554443,23.92795321437256,24.324669909040445
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,10,1.3042911887168884,1.285248041152954,23.959373696867914,24.314372789836465
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,11,1.30402110517025,1.2851519584655762,23.964336064882993,24.316190621777785
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,12,1.3031186535954475,1.2839360237121582,23.98093213828059,24.339218950839133
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,13,1.3039810582995415,1.2845760583877563,23.9650720392761,24.327092036279424
d2h_pinned_nonblocking_dedicated,d2h,True,True,True,32,33554432,14,1.3022678904235363,1.2840640544891357,23.996598725809456,24.336792148918768
