method,sequence_length,decode_tokens,decode_forward_steps,generated_token_ids,decode_step_latencies_ms,prefill_seconds,prefill_tokens_per_second,decode_first_step_ms,decode_all_mean_ms,decode_all_std_ms,decode_steady_mean_ms,decode_steady_std_ms,decode_steady_p50_ms,decode_steady_p95_ms,decode_steady_min_ms,decode_steady_max_ms,prefill_peak_gpu_allocated_gib,prefill_peak_gpu_reserved_gib,decode_peak_gpu_allocated_gib,decode_peak_gpu_reserved_gib,cpu_rss_before_gib,cpu_rss_after_prefill_gib,cpu_rss_after_decode_gib,cache_cpu_gib,cache_gpu_gib,cache_total_gib,theoretical_cache_gib,cache_ratio,trial,status,error
standard,16384,32,31,"[198, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[36.78534785285592, 34.919342026114464, 34.87911121919751, 34.97995296493173, 34.91145884618163, 34.9671239964664, 34.87760899588466, 34.930889029055834, 34.89284170791507, 34.937439020723104, 34.861203748732805, 34.94552103802562, 34.88053334876895, 34.91295222193003, 34.86253600567579, 34.950198605656624, 34.87197030335665, 34.912191331386566, 34.872300922870636, 34.91570567712188, 34.87568628042936, 34.93034793063998, 34.88584095612168, 34.94130400940776, 34.89347314462066, 34.905861131846905, 34.88321742042899, 34.94978789240122, 34.91272125393152, 34.94337806478143, 34.936408046633005]",1.9207416460849345,8530.038401258003,36.78534785285592,34.97175016109982,0.3380983561895729,34.911296904707946,0.032451810399655966,34.912456292659044,34.959507570602,34.861203748732805,34.97995296493173,17.29018545150757,17.798828125,15.331462383270264,17.798828125,1.3124809265136719,1.3124809265136719,1.3124809265136719,0.0,0.8766555786132812,0.8766555786132812,0.8766555786132812,1.0,4,ok,
standard,16384,32,31,"[198, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[36.822885274887085, 34.92829483002424, 34.8720196634531, 34.935405012220144, 34.89870112389326, 34.95314298197627, 34.87532492727041, 34.91291217505932, 34.909776877611876, 34.935705829411745, 34.88062275573611, 34.92995770648122, 34.89073924720287, 34.91424396634102, 34.87927094101906, 34.93630699813366, 34.91566609591246, 34.91688799113035, 34.88215524703264, 34.91472499445081, 34.896956756711006, 34.93920108303428, 34.90222571417689, 34.93395308032632, 34.917308017611504, 34.95458420366049, 34.89966178312898, 34.97663699090481, 34.92911625653505, 34.94357783347368, 34.91153009235859]",1.922314359806478,8523.059673574617,36.822885274887085,34.9777256919732,0.34337191475198264,34.91622037254274,0.02561461008679108,34.91519554518163,34.95393565390259,34.8720196634531,34.97663699090481,17.29018545150757,17.798828125,15.331462383270264,17.798828125,1.3124809265136719,1.3124809265136719,1.3124809265136719,0.0,0.8766555786132812,0.8766555786132812,0.8766555786132812,1.0,5,ok,
layer_offload,16384,32,31,"[198, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[78.71827110648155, 77.098716981709, 77.04987190663815, 77.14471500366926, 77.13504089042544, 77.15864712372422, 77.05187518149614, 77.13230699300766, 77.14003883302212, 77.18708971515298, 77.08815019577742, 77.17321859672666, 77.15328922495246, 77.17468123883009, 77.10409397259355, 77.2121069021523, 77.19743484631181, 77.17645261436701, 77.17705378308892, 77.18052016571164, 77.13586185127497, 77.22584810107946, 77.14780978858471, 77.18659890815616, 77.22432492300868, 77.5670032016933, 77.49590510502458, 77.19394005835056, 77.21460098400712, 77.21146568655968, 77.20112102106214]",1.9499744167551398,8402.161515156613,78.71827110648155,77.23413080337548,0.29432838708533676,77.1846594599386,0.105500633987377,77.17556692659855,77.37437945324928,77.04987190663815,77.5670032016933,16.47768545150757,17.220703125,14.517425060272217,17.353515625,3.844463348388672,3.844463348388672,3.844463348388672,0.8140373229980469,0.06261825561523438,0.8766555786132812,0.8766555786132812,1.0,1,ok,
layer_offload,16384,32,31,"[198, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[79.25907569006085, 77.08449428901076, 77.08033779636025, 77.12177000939846, 77.1390157751739, 77.17026397585869, 77.12352322414517, 77.1646648645401, 77.18122005462646, 77.20901118591428, 77.10611587390304, 77.15800497680902, 77.11602235212922, 77.13839504867792, 77.15783501043916, 77.14428380131721, 77.17632176354527, 77.1958022378385, 77.6000521145761, 77.42903288453817, 77.19311816617846, 77.22915103659034, 77.23581185564399, 77.22999295219779, 77.16203993186355, 77.25939713418484, 77.15489994734526, 77.21708388999104, 77.20078993588686, 77.35125673934817, 77.2278499789536]",1.94935545604676,8404.82937535995,79.25907569006085,77.26505272571117,0.3841845257116329,77.19858529356618,0.10492482127297915,77.17329286970198,77.39403361920267,77.08033779636025,77.6000521145761,16.47768545150757,17.220703125,14.517425060272217,17.353515625,3.844463348388672,3.844463348388672,3.844463348388672,0.8140373229980469,0.06261825561523438,0.8766555786132812,0.8766555786132812,1.0,2,ok,
layer_offload,16384,32,31,"[198, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[79.0815968066454, 77.11772294715047, 77.08362117409706, 77.18285219743848, 77.15197512879968, 77.19470886513591, 77.09501776844263, 77.19728304073215, 77.2971143014729, 77.16242130845785, 77.08274060860276, 77.1408979780972, 77.1619500592351, 77.1966022439301, 77.10728794336319, 77.1781038492918, 77.15083286166191, 77.44434569031, 77.17388775199652, 77.20083836466074, 77.1798468194902, 77.22918130457401, 77.14901026338339, 77.22948212176561, 77.20198994502425, 77.2375138476491, 77.19264598563313, 77.20046723261476, 77.19134399667382, 77.21553090959787, 77.17971689999104]",1.9491478470154107,8405.724596565435,79.0815968066454,77.24543645857803,0.3473098389163535,77.18423111364245,0.06819244446158818,77.18134950846434,77.27029409725219,77.08274060860276,77.44434569031,16.47768545150757,17.220703125,14.517425060272217,17.353515625,3.844463348388672,3.844463348388672,3.844463348388672,0.8140373229980469,0.06261825561523438,0.8766555786132812,0.8766555786132812,1.0,3,ok,
layer_offload,16384,32,31,"[198, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[78.70396599173546, 77.1294399164617, 77.0610561594367, 77.11721118539572, 77.12937006726861, 77.19382783398032, 77.08026608452201, 77.16247905045748, 77.1388141438365, 77.21239514648914, 77.100467402488, 77.15222518891096, 77.14654598385096, 77.23438879474998, 77.16477289795876, 77.19906372949481, 77.15766225010157, 77.21017207950354, 77.15062098577619, 77.22938992083073, 77.14900886639953, 77.1941370330751, 77.14725704863667, 77.18778774142265, 77.14474201202393, 77.20944099128246, 77.17893505468965, 77.2076970897615, 77.18502264469862, 77.17999629676342, 77.16316124424338]",1.9511785660870373,8396.976209541423,78.70396599173546,77.21359099471762,0.2796339975021457,77.16391182815035,0.04176987749415619,77.16282014735043,77.22174227237701,77.0610561594367,77.23438879474998,16.47768545150757,17.220703125,14.517425060272217,17.353515625,3.844463348388672,3.844463348388672,3.844463348388672,0.8140373229980469,0.06261825561523438,0.8766555786132812,0.8766555786132812,1.0,4,ok,
layer_offload,16384,32,31,"[198, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[78.94262624904513, 77.06233719363809, 77.05480698496103, 77.15219398960471, 77.11956417188048, 77.14976975694299, 77.10130605846643, 77.17815227806568, 77.13823206722736, 77.23274501040578, 77.1430591121316, 77.14336039498448, 77.11075013503432, 77.19555776566267, 77.52123987302184, 77.3576027713716, 77.15571904554963, 77.20439182594419, 77.20644492655993, 77.20757694914937, 77.18607410788536, 77.25964486598969, 77.15696934610605, 77.18381099402905, 77.20726635307074, 77.22237892448902, 77.1952080540359, 77.21190294250846, 77.30613509193063, 77.2371906787157, 77.15958403423429]",1.9514083778485656,8395.987321763687,78.94262624904513,77.24850328879491,0.3263763366154306,77.19203252345324,0.08904171213151799,77.1849425509572,77.33444231562316,77.05480698496103,77.52123987302184,16.47768545150757,17.220703125,14.517425060272217,17.353515625,3.844463348388672,3.844463348388672,3.844463348388672,0.8140373229980469,0.06261825561523438,0.8766555786132812,0.8766555786132812,1.0,5,ok,
standard,32768,32,31,"[82, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[55.15610380098224, 52.27505788207054, 52.02607112005353, 52.22751619294286, 52.10524098947644, 52.250959910452366, 52.04768432304263, 52.30554286390543, 52.53692204132676, 52.25907312706113, 52.03400319442153, 52.29363590478897, 52.13139019906521, 52.2586633451283, 52.05170996487141, 52.31133196502924, 52.15661879628897, 52.27411491796374, 52.07853997126222, 52.30720480903983, 52.21014888957143, 52.33832215890288, 52.12389910593629, 52.38180793821812, 52.2040999494493, 52.25888220593333, 52.066692151129246, 52.251831628382206, 52.17384407296777, 52.297421265393496, 52.06781392917037]",4.534328332170844,7226.649152756009,55.15610380098224,52.30523060045896,0.5421249262952579,52.21020149377485,0.12014203266047634,52.23923805169761,52.36223933752626,52.02607112005353,52.53692204132676,20.34572744369507,21.462890625,16.425578594207764,21.462890625,1.3065185546875,1.3065185546875,1.3065185546875,0.0,1.7516555786132812,1.7516555786132812,1.7516555786132812,1.0,1,ok,
standard,32768,32,31,"[82, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[55.31580466777086, 52.34883679077029, 52.01144935563207, 52.23923223093152, 52.244890946894884, 52.2834793664515, 52.04653227701783, 52.287244237959385, 52.200243808329105, 52.212591748684645, 52.07771807909012, 52.292832639068365, 52.14575072750449, 52.26394021883607, 52.024667616933584, 52.29264311492443, 52.14223498478532, 52.248275838792324, 52.09799902513623, 52.2984410636127, 52.15402273461223, 52.492784801870584, 52.038188092410564, 52.22874600440264, 52.20191506668925, 52.25458601489663, 52.07969108596444, 52.23022773861885, 52.19546612352133, 52.255996968597174, 52.054672967642546]",4.544360451865941,7210.695618686072,55.31580466777086,52.29874536575329,0.5703420101853305,52.198176722352706,0.11027111800459512,52.22066887654364,52.326158713549376,52.01144935563207,52.492784801870584,20.34572744369507,21.462890625,16.425578594207764,21.462890625,1.3065185546875,1.3065185546875,1.3065185546875,0.0,1.7516555786132812,1.7516555786132812,1.7516555786132812,1.0,2,ok,
standard,32768,32,31,"[82, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[55.31270895153284, 52.30572121217847, 52.05659568309784, 52.26542102172971, 52.152881398797035, 52.2612240165472, 52.086940966546535, 52.363418973982334, 52.158438600599766, 52.249557338654995, 52.02532885596156, 52.27244086563587, 52.12626000866294, 52.255294751375914, 52.05611512064934, 52.281325217336416, 52.17257095500827, 52.28852620348334, 52.078228909522295, 52.304879762232304, 52.15183878317475, 52.309256978332996, 52.11881920695305, 52.29350319132209, 52.206391002982855, 52.264380268752575, 52.07668570801616, 52.252089604735374, 52.19567473977804, 52.49024974182248, 52.16025188565254]",4.556803350802511,7191.005948112538,55.31270895153284,52.30945225564703,0.5670617332046861,52.209343699117504,0.1061176646638138,52.227974170818925,52.33904607594013,52.02532885596156,52.49024974182248,20.34572744369507,21.462890625,16.425578594207764,21.462890625,1.3065185546875,1.3065185546875,1.3065185546875,0.0,1.7516555786132812,1.7516555786132812,1.7516555786132812,1.0,3,ok,
standard,32768,32,31,"[82, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[55.20129995420575, 52.285670302808285, 52.02679010108113, 52.239771001040936, 52.12746188044548, 52.242746111005545, 52.032859064638615, 52.26037232205272, 52.14784201234579, 52.20275558531284, 52.03406000509858, 52.23482381552458, 52.13335109874606, 52.251709159463644, 52.04401584342122, 52.26920498535037, 52.11389111354947, 53.83417708799243, 52.29986226186156, 52.27316217496991, 52.172038704156876, 52.318701054900885, 52.09231888875365, 52.30030231177807, 52.20011109486222, 52.2249392233789, 52.07872809842229, 52.236777264624834, 52.165858913213015, 52.31474386528134, 52.080259658396244]",4.562542323954403,7181.960773922121,55.20129995420575,52.33679370834462,0.6150385446984126,52.241310166815914,0.31454746422598356,52.21384740434587,52.31692031957209,52.02679010108113,53.83417708799243,20.34572744369507,21.462890625,16.425578594207764,21.462890625,1.3065185546875,1.3065185546875,1.3065185546875,0.0,1.7516555786132812,1.7516555786132812,1.7516555786132812,1.0,4,ok,
standard,32768,32,31,"[82, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[54.719082079827785, 52.30148322880268, 52.05123592168093, 52.21344064921141, 52.1554839797318, 52.23522335290909, 52.04170197248459, 52.30744183063507, 52.153178956359625, 52.284668199718, 52.41488432511687, 52.245388738811016, 52.11679497733712, 52.26613022387028, 52.0370346494019, 52.312249317765236, 52.125268150120974, 52.2464900277555, 52.083134185522795, 52.28037107735872, 52.15273890644312, 52.325048949569464, 52.08276305347681, 52.250787150114775, 52.18998622149229, 52.316857036203146, 52.069041877985, 52.25833831354976, 52.203215193003416, 52.257707342505455, 52.05521173775196]",4.565978822764009,7176.555405082658,54.719082079827785,52.28233489117795,0.463205520949659,52.20110998488963,0.10189907375100402,52.22433200106025,52.32136258855462,52.0370346494019,52.41488432511687,20.34572744369507,21.462890625,16.425578594207764,21.462890625,1.3065185546875,1.3065185546875,1.3065185546875,0.0,1.7516555786132812,1.7516555786132812,1.7516555786132812,1.0,5,ok,
layer_offload,32768,32,31,"[82, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[138.2482391782105, 135.9290797263384, 135.70085633546114, 135.92677703127265, 135.7941059395671, 135.87111234664917, 135.7108000665903, 135.8769009821117, 135.7987029477954, 135.94486424699426, 135.6943561695516, 135.93863369897008, 136.27002388238907, 135.95558889210224, 135.738180950284, 136.00109796971083, 135.84452215582132, 136.03172404691577, 135.7489670626819, 135.99117333069444, 135.8424578793347, 135.97023114562035, 135.77774027362466, 135.95728063955903, 135.85767103359103, 135.9948879107833, 135.7911811210215, 136.04328082874417, 135.89389622211456, 136.03194383904338, 135.7816061936319]",4.588424725923687,7141.448744896547,138.2482391782105,135.96638335636067,0.44167640448532774,135.89032149563232,0.12756515535193516,135.88539860211313,136.03817918337882,135.6943561695516,136.27002388238907,18.72072744369507,20.306640625,14.799041271209717,20.564453125,6.372661590576172,6.372661590576172,6.372661590576172,1.6265373229980469,0.12511825561523438,1.7516555786132812,1.7516555786132812,1.0,1,ok,
layer_offload,32768,32,31,"[82, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[138.28235818073153, 135.8733531087637, 135.71738731116056, 135.86621219292283, 135.77735796570778, 135.90549118816853, 135.7252188026905, 135.96347905695438, 135.84367791190743, 135.92960825189948, 135.99106995388865, 135.97530592232943, 135.7751153409481, 135.98739402368665, 135.67319978028536, 135.97862096503377, 135.88432781398296, 135.95842011272907, 135.7677630148828, 135.9097259119153, 135.77128807082772, 136.0496492125094, 135.7789090834558, 135.96898596733809, 135.83881966769695, 135.97265211865306, 135.78646024689078, 135.99197985604405, 135.86739264428616, 136.03356387466192, 135.74356585741043]",4.591002674307674,7137.438665278371,138.28235818073153,135.95446301323753,0.444250816962387,135.8768665076544,0.10521426577409464,135.87884046137333,136.01485106628388,135.67319978028536,136.0496492125094,18.72072744369507,20.306640625,14.799041271209717,20.564453125,6.372661590576172,6.372661590576172,6.372661590576172,1.6265373229980469,0.12511825561523438,1.7516555786132812,1.7516555786132812,1.0,2,ok,
layer_offload,32768,32,31,"[82, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[138.32151424139738, 135.91648591682315, 135.7100633904338, 135.87738573551178, 135.80817077308893, 135.91122720390558, 135.7033927924931, 135.89742593467236, 135.74564782902598, 135.88494760915637, 135.73743402957916, 136.0038360580802, 135.81692520529032, 135.9538109973073, 135.76534623280168, 135.97768684849143, 135.7747414149344, 136.01011596620083, 135.80122031271458, 135.87707513943315, 135.83066500723362, 135.91079507023096, 135.75499085709453, 135.96150232478976, 135.80560591071844, 136.0087632201612, 135.8301341533661, 135.9832650050521, 135.85495110601187, 136.02477684617043, 135.75881579890847]",4.59136741515249,7136.871663082032,138.32151424139738,135.94253932035738,0.4518427165221454,135.86324015632272,0.09767695114918175,135.8660131227225,136.009507230483,135.7033927924931,136.02477684617043,18.72072744369507,20.306640625,14.799041271209717,20.564453125,6.372661590576172,6.372661590576172,6.372661590576172,1.6265373229980469,0.12511825561523438,1.7516555786132812,1.7516555786132812,1.0,3,ok,
layer_offload,32768,32,31,"[82, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[138.50048137828708, 135.95598237589002, 135.6838010251522, 135.8571220189333, 135.7563203200698, 135.9006892889738, 135.6824990361929, 135.88903099298477, 135.7377520762384, 135.89918613433838, 135.73805196210742, 135.9524861909449, 135.7589140534401, 135.96795871853828, 135.73495671153069, 135.9363617375493, 135.81870403140783, 135.9200868755579, 135.78146789222956, 136.00649684667587, 135.76235761865973, 135.9328362159431, 135.7714026235044, 135.9727862291038, 135.86700707674026, 136.0034616664052, 135.78449236229062, 135.9821199439466, 135.86325105279684, 136.01361820474267, 135.77156327664852]",4.590348439756781,7138.455921166675,138.50048137828708,135.94204019154273,0.4855508728050778,135.85675881865123,0.10322069084810417,135.86512906476855,136.00513101555407,135.6824990361929,136.01361820474267,18.72072744369507,20.306640625,14.799041271209717,20.564453125,6.372661590576172,6.372661590576172,6.372661590576172,1.6265373229980469,0.12511825561523438,1.7516555786132812,1.7516555786132812,1.0,4,ok,
layer_offload,32768,32,31,"[82, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]","[137.93880073353648, 135.89091133326292, 135.7293571345508, 135.84750518202782, 135.7532530091703, 135.93919295817614, 135.7074840925634, 135.91530825942755, 135.77774912118912, 135.900414083153, 135.74166502803564, 135.94009401276708, 135.83688903599977, 135.9592229127884, 135.72826515883207, 136.00241905078292, 135.79101907089353, 135.96243783831596, 135.78177522867918, 135.91609755530953, 135.8075551688671, 135.92958776280284, 135.7277543283999, 135.99309418350458, 135.8207343146205, 135.96909772604704, 135.7550248503685, 135.94683399423957, 135.82778489217162, 136.0320532694459, 135.74982713907957]",4.590729560237378,7137.8632894911,137.93880073353648,135.9232002719035,0.3863799969679486,135.85601358984908,0.09836917329876599,135.8421971090138,135.99822286050767,135.7074840925634,136.0320532694459,18.72072744369507,20.306640625,14.799041271209717,20.564453125,6.372661590576172,6.372661590576172,6.372661590576172,1.6265373229980469,0.12511825561523438,1.7516555786132812,1.7516555786132812,1.0,5,ok,
