method,sequence_length,trial,decode_step,generated_token_position,generated_token_id,latency_ms,phase
layer_offload,8192,3,3,4,15,46.94565711542964,steady
layer_offload,8192,3,4,5,4,46.950232703238726,steady
layer_offload,8192,3,5,6,220,46.957273967564106,steady
layer_offload,8192,3,6,7,16,46.960679814219475,steady
layer_offload,8192,3,7,8,15,49.86901907250285,steady
layer_offload,8192,3,8,9,15,46.98999272659421,steady
layer_offload,8192,3,9,10,4,46.98317311704159,steady
layer_offload,8192,3,10,11,220,46.93768406286836,steady
layer_offload,8192,3,11,12,16,46.960108913481236,steady
layer_offload,8192,3,12,13,15,46.969742979854345,steady
layer_offload,8192,3,13,14,15,46.9419308938086,steady
layer_offload,8192,3,14,15,4,46.99305770918727,steady
layer_offload,8192,3,15,16,220,47.0224330201745,steady
layer_offload,8192,3,16,17,16,46.94144008681178,steady
layer_offload,8192,3,17,18,15,46.97427013888955,steady
layer_offload,8192,3,18,19,15,46.973939053714275,steady
layer_offload,8192,3,19,20,4,46.93702282384038,steady
layer_offload,8192,3,20,21,220,46.959427651017904,steady
layer_offload,8192,3,21,22,16,46.95913661271334,steady
layer_offload,8192,3,22,23,15,46.945656184107065,steady
layer_offload,8192,3,23,24,15,47.0218607224524,steady
layer_offload,8192,3,24,25,4,46.987969893962145,steady
layer_offload,8192,3,25,26,220,46.98995314538479,steady
layer_offload,8192,3,26,27,16,46.989483293145895,steady
layer_offload,8192,3,27,28,15,46.989473048597574,steady
layer_offload,8192,3,28,29,15,47.011274844408035,steady
layer_offload,8192,3,29,30,4,46.99636297300458,steady
layer_offload,8192,3,30,31,220,47.0691230148077,steady
layer_offload,8192,3,31,32,16,46.99296783655882,steady
layer_offload,8192,4,1,2,16,48.063083086162806,first_step
layer_offload,8192,4,2,3,15,46.89306719228625,steady
layer_offload,8192,4,3,4,15,46.90769873559475,steady
layer_offload,8192,4,4,5,4,46.93167610093951,steady
layer_offload,8192,4,5,6,220,46.924113761633635,steady
layer_offload,8192,4,6,7,16,46.96402419358492,steady
layer_offload,8192,4,7,8,15,46.96871107444167,steady
layer_offload,8192,4,8,9,15,46.97667295113206,steady
layer_offload,8192,4,9,10,4,46.92974220961332,steady
layer_offload,8192,4,10,11,220,46.95726418867707,steady
layer_offload,8192,4,11,12,16,47.2528301179409,steady
layer_offload,8192,4,12,13,15,47.150105237960815,steady
layer_offload,8192,4,13,14,15,46.970013063400984,steady
layer_offload,8192,4,14,15,4,46.960458625108004,steady
layer_offload,8192,4,15,16,220,46.95236589759588,steady
layer_offload,8192,4,16,17,16,46.947999857366085,steady
layer_offload,8192,4,17,18,15,46.9707939773798,steady
layer_offload,8192,4,18,19,15,46.97911674156785,steady
layer_offload,8192,4,19,20,4,46.97457002475858,steady
layer_offload,8192,4,20,21,220,46.95306671783328,steady
layer_offload,8192,4,21,22,16,46.98732867836952,steady
layer_offload,8192,4,22,23,15,46.96292337030172,steady
layer_offload,8192,4,23,24,15,46.98149021714926,steady
layer_offload,8192,4,24,25,4,46.96866124868393,steady
layer_offload,8192,4,25,26,220,46.971994917839766,steady
layer_offload,8192,4,26,27,16,47.00495535507798,steady
layer_offload,8192,4,27,28,15,46.99153499677777,steady
layer_offload,8192,4,28,29,15,46.978896018117666,steady
layer_offload,8192,4,29,30,4,47.019777819514275,steady
layer_offload,8192,4,30,31,220,46.994409058243036,steady
layer_offload,8192,4,31,32,16,47.010724898427725,steady
layer_offload,8192,5,1,2,16,47.91334690526128,first_step
layer_offload,8192,5,2,3,15,46.97647178545594,steady
layer_offload,8192,5,3,4,15,46.9343988224864,steady
layer_offload,8192,5,4,5,4,46.95172514766455,steady
layer_offload,8192,5,5,6,220,46.95005202665925,steady
layer_offload,8192,5,6,7,16,46.98492493480444,steady
layer_offload,8192,5,7,8,15,47.00441472232342,steady
layer_offload,8192,5,8,9,15,46.95560084655881,steady
layer_offload,8192,5,9,10,4,46.95914592593908,steady
layer_offload,8192,5,10,11,220,46.98135983198881,steady
layer_offload,8192,5,11,12,16,46.96979187428951,steady
layer_offload,8192,5,12,13,15,46.99842631816864,steady
layer_offload,8192,5,13,14,15,46.969521790742874,steady
layer_offload,8192,5,14,15,4,46.96755902841687,steady
layer_offload,8192,5,15,16,220,46.98723880574107,steady
layer_offload,8192,5,16,17,16,46.976612880825996,steady
layer_offload,8192,5,17,18,15,46.98085878044367,steady
layer_offload,8192,5,18,19,15,46.99491010978818,steady
layer_offload,8192,5,19,20,4,46.95509001612663,steady
layer_offload,8192,5,20,21,220,47.03678283840418,steady
layer_offload,8192,5,21,22,16,47.45180997997522,steady
layer_offload,8192,5,22,23,15,46.96739884093404,steady
layer_offload,8192,5,23,24,15,47.00563568621874,steady
layer_offload,8192,5,24,25,4,46.97899613529444,steady
layer_offload,8192,5,25,26,220,46.98800994083285,steady
layer_offload,8192,5,26,27,16,46.99404910206795,steady
layer_offload,8192,5,27,28,15,47.052797861397266,steady
layer_offload,8192,5,28,29,15,46.99883610010147,steady
layer_offload,8192,5,29,30,4,47.01379779726267,steady
layer_offload,8192,5,30,31,220,46.99335712939501,steady
layer_offload,8192,5,31,32,16,47.0020710490644,steady
standard,16384,1,1,2,220,36.62220388650894,first_step
standard,16384,1,2,3,16,34.91892199963331,steady
standard,16384,1,3,4,15,34.85675808042288,steady
standard,16384,1,4,5,15,34.92397861555219,steady
standard,16384,1,5,6,4,34.90082500502467,steady
standard,16384,1,6,7,220,34.92458118125796,steady
standard,16384,1,7,8,16,34.87035911530256,steady
standard,16384,1,8,9,15,34.907164983451366,steady
standard,16384,1,9,10,15,34.884180407971144,steady
standard,16384,1,10,11,4,34.91333406418562,steady
standard,16384,1,11,12,220,34.893624018877745,steady
standard,16384,1,12,13,16,35.10417230427265,steady
standard,16384,1,13,14,15,34.90568185225129,steady
standard,16384,1,14,15,15,34.90390023216605,steady
standard,16384,1,15,16,4,34.86944688484073,steady
standard,16384,1,16,17,220,34.90409906953573,steady
standard,16384,1,17,18,16,34.89183075726032,steady
standard,16384,1,18,19,15,34.922707825899124,steady
standard,16384,1,19,20,15,34.886003006249666,steady
standard,16384,1,20,21,4,34.912952687591314,steady
standard,16384,1,21,22,220,34.90078495815396,steady
standard,16384,1,22,23,16,34.929318353533745,steady
standard,16384,1,23,24,15,34.88678392022848,steady
standard,16384,1,24,25,15,34.921917133033276,steady
standard,16384,1,25,26,4,34.91728939116001,steady
standard,16384,1,26,27,220,34.92190595716238,steady
standard,16384,1,27,28,16,34.889406990259886,steady
standard,16384,1,28,29,15,34.93941295892,steady
standard,16384,1,29,30,15,34.92937795817852,steady
standard,16384,1,30,31,4,34.94472103193402,steady
standard,16384,1,31,32,220,34.893703646957874,steady
standard,16384,2,1,2,220,36.66831273585558,first_step
standard,16384,2,2,3,16,34.93490628898144,steady
standard,16384,2,3,4,15,34.86648295074701,steady
standard,16384,2,4,5,15,34.938923083245754,steady
standard,16384,2,5,6,4,34.9065437912941,steady
standard,16384,2,6,7,220,34.93701899424195,steady
standard,16384,2,7,8,16,34.87075911834836,steady
standard,16384,2,8,9,15,34.921586047858,steady
standard,16384,2,9,10,15,34.90109508857131,steady
standard,16384,2,10,11,4,34.92703381925821,steady
standard,16384,2,11,12,220,34.87140964716673,steady
standard,16384,2,12,13,16,34.93071999400854,steady
standard,16384,2,13,14,15,34.879342187196016,steady
standard,16384,2,14,15,15,34.91793991997838,steady
standard,16384,2,15,16,4,34.86875584349036,steady
standard,16384,2,16,17,220,34.94367888197303,steady
standard,16384,2,17,18,16,34.901405684649944,steady
standard,16384,2,18,19,15,34.91820069029927,steady
standard,16384,2,19,20,15,34.8909399472177,steady
standard,16384,2,20,21,4,34.92400981485844,steady
standard,16384,2,21,22,220,34.88450916483998,steady
standard,16384,2,22,23,16,34.938761964440346,steady
standard,16384,2,23,24,15,34.89471506327391,steady
standard,16384,2,24,25,15,34.93428463116288,steady
standard,16384,2,25,26,4,34.91068910807371,steady
standard,16384,2,26,27,220,34.93092022836208,steady
standard,16384,2,27,28,16,34.88447004929185,steady
standard,16384,2,28,29,15,34.92540214210749,steady
standard,16384,2,29,30,15,34.91835109889507,steady
standard,16384,2,30,31,4,34.92706501856446,steady
standard,16384,2,31,32,220,34.91387516260147,steady
standard,16384,3,1,2,220,37.00464032590389,first_step
standard,16384,3,2,3,16,34.927514847368,steady
standard,16384,3,3,4,15,34.86354881897569,steady
standard,16384,3,4,5,15,34.97110027819872,steady
standard,16384,3,5,6,4,34.914624877274036,steady
standard,16384,3,6,7,220,34.96151603758335,steady
standard,16384,3,7,8,16,34.87735940143466,steady
standard,16384,3,8,9,15,34.91584677249193,steady
standard,16384,3,9,10,15,34.895867109298706,steady
standard,16384,3,10,11,4,34.93087878450751,steady
standard,16384,3,11,12,220,34.873703960329294,steady
standard,16384,3,12,13,16,34.94043368846178,steady
standard,16384,3,13,14,15,34.904148895293474,steady
standard,16384,3,14,15,15,34.93638802319765,steady
standard,16384,3,15,16,4,34.887153189629316,steady
standard,16384,3,16,17,220,34.91140017285943,steady
standard,16384,3,17,18,16,34.92288803681731,steady
standard,16384,3,18,19,15,34.95981311425567,steady
standard,16384,3,19,20,15,34.88217480480671,steady
standard,16384,3,20,21,4,34.95897212997079,steady
standard,16384,3,21,22,220,34.90296797826886,steady
standard,16384,3,22,23,16,34.9472351372242,steady
standard,16384,3,23,24,15,34.91230122745037,steady
standard,16384,3,24,25,15,34.96144479140639,steady
standard,16384,3,25,26,4,34.916709177196026,steady
standard,16384,3,26,27,220,34.91125022992492,steady
standard,16384,3,27,28,16,34.899030812084675,steady
standard,16384,3,28,29,15,34.95608689263463,steady
standard,16384,3,29,30,15,34.90997804328799,steady
standard,16384,3,30,31,4,34.94807472452521,steady
standard,16384,3,31,32,220,34.93495471775532,steady
standard,16384,4,1,2,220,36.78534785285592,first_step
standard,16384,4,2,3,16,34.919342026114464,steady
standard,16384,4,3,4,15,34.87911121919751,steady
standard,16384,4,4,5,15,34.97995296493173,steady
standard,16384,4,5,6,4,34.91145884618163,steady
standard,16384,4,6,7,220,34.9671239964664,steady
standard,16384,4,7,8,16,34.87760899588466,steady
standard,16384,4,8,9,15,34.930889029055834,steady
standard,16384,4,9,10,15,34.89284170791507,steady
standard,16384,4,10,11,4,34.937439020723104,steady
standard,16384,4,11,12,220,34.861203748732805,steady
standard,16384,4,12,13,16,34.94552103802562,steady
standard,16384,4,13,14,15,34.88053334876895,steady
standard,16384,4,14,15,15,34.91295222193003,steady
standard,16384,4,15,16,4,34.86253600567579,steady
standard,16384,4,16,17,220,34.950198605656624,steady
standard,16384,4,17,18,16,34.87197030335665,steady
standard,16384,4,18,19,15,34.912191331386566,steady
standard,16384,4,19,20,15,34.872300922870636,steady
standard,16384,4,20,21,4,34.91570567712188,steady
standard,16384,4,21,22,220,34.87568628042936,steady
standard,16384,4,22,23,16,34.93034793063998,steady
standard,16384,4,23,24,15,34.88584095612168,steady
standard,16384,4,24,25,15,34.94130400940776,steady
standard,16384,4,25,26,4,34.89347314462066,steady
standard,16384,4,26,27,220,34.905861131846905,steady
standard,16384,4,27,28,16,34.88321742042899,steady
standard,16384,4,28,29,15,34.94978789240122,steady
standard,16384,4,29,30,15,34.91272125393152,steady
standard,16384,4,30,31,4,34.94337806478143,steady
standard,16384,4,31,32,220,34.936408046633005,steady
standard,16384,5,1,2,220,36.822885274887085,first_step
standard,16384,5,2,3,16,34.92829483002424,steady
standard,16384,5,3,4,15,34.8720196634531,steady
standard,16384,5,4,5,15,34.935405012220144,steady
standard,16384,5,5,6,4,34.89870112389326,steady
standard,16384,5,6,7,220,34.95314298197627,steady
standard,16384,5,7,8,16,34.87532492727041,steady
standard,16384,5,8,9,15,34.91291217505932,steady
standard,16384,5,9,10,15,34.909776877611876,steady
standard,16384,5,10,11,4,34.935705829411745,steady
standard,16384,5,11,12,220,34.88062275573611,steady
standard,16384,5,12,13,16,34.92995770648122,steady
standard,16384,5,13,14,15,34.89073924720287,steady
standard,16384,5,14,15,15,34.91424396634102,steady
standard,16384,5,15,16,4,34.87927094101906,steady
standard,16384,5,16,17,220,34.93630699813366,steady
standard,16384,5,17,18,16,34.91566609591246,steady
standard,16384,5,18,19,15,34.91688799113035,steady
standard,16384,5,19,20,15,34.88215524703264,steady
standard,16384,5,20,21,4,34.91472499445081,steady
standard,16384,5,21,22,220,34.896956756711006,steady
standard,16384,5,22,23,16,34.93920108303428,steady
standard,16384,5,23,24,15,34.90222571417689,steady
standard,16384,5,24,25,15,34.93395308032632,steady
standard,16384,5,25,26,4,34.917308017611504,steady
standard,16384,5,26,27,220,34.95458420366049,steady
standard,16384,5,27,28,16,34.89966178312898,steady
standard,16384,5,28,29,15,34.97663699090481,steady
standard,16384,5,29,30,15,34.92911625653505,steady
standard,16384,5,30,31,4,34.94357783347368,steady
standard,16384,5,31,32,220,34.91153009235859,steady
layer_offload,16384,1,1,2,220,78.71827110648155,first_step
layer_offload,16384,1,2,3,16,77.098716981709,steady
layer_offload,16384,1,3,4,15,77.04987190663815,steady
layer_offload,16384,1,4,5,15,77.14471500366926,steady
layer_offload,16384,1,5,6,4,77.13504089042544,steady
layer_offload,16384,1,6,7,220,77.15864712372422,steady
layer_offload,16384,1,7,8,16,77.05187518149614,steady
layer_offload,16384,1,8,9,15,77.13230699300766,steady
layer_offload,16384,1,9,10,15,77.14003883302212,steady
layer_offload,16384,1,10,11,4,77.18708971515298,steady
layer_offload,16384,1,11,12,220,77.08815019577742,steady
layer_offload,16384,1,12,13,16,77.17321859672666,steady
layer_offload,16384,1,13,14,15,77.15328922495246,steady
layer_offload,16384,1,14,15,15,77.17468123883009,steady
layer_offload,16384,1,15,16,4,77.10409397259355,steady
layer_offload,16384,1,16,17,220,77.2121069021523,steady
layer_offload,16384,1,17,18,16,77.19743484631181,steady
layer_offload,16384,1,18,19,15,77.17645261436701,steady
layer_offload,16384,1,19,20,15,77.17705378308892,steady
layer_offload,16384,1,20,21,4,77.18052016571164,steady
layer_offload,16384,1,21,22,220,77.13586185127497,steady
layer_offload,16384,1,22,23,16,77.22584810107946,steady
layer_offload,16384,1,23,24,15,77.14780978858471,steady
layer_offload,16384,1,24,25,15,77.18659890815616,steady
layer_offload,16384,1,25,26,4,77.22432492300868,steady
layer_offload,16384,1,26,27,220,77.5670032016933,steady
layer_offload,16384,1,27,28,16,77.49590510502458,steady
layer_offload,16384,1,28,29,15,77.19394005835056,steady
layer_offload,16384,1,29,30,15,77.21460098400712,steady
layer_offload,16384,1,30,31,4,77.21146568655968,steady
layer_offload,16384,1,31,32,220,77.20112102106214,steady
layer_offload,16384,2,1,2,220,79.25907569006085,first_step
layer_offload,16384,2,2,3,16,77.08449428901076,steady
layer_offload,16384,2,3,4,15,77.08033779636025,steady
layer_offload,16384,2,4,5,15,77.12177000939846,steady
layer_offload,16384,2,5,6,4,77.1390157751739,steady
layer_offload,16384,2,6,7,220,77.17026397585869,steady
layer_offload,16384,2,7,8,16,77.12352322414517,steady
layer_offload,16384,2,8,9,15,77.1646648645401,steady
layer_offload,16384,2,9,10,15,77.18122005462646,steady
layer_offload,16384,2,10,11,4,77.20901118591428,steady
layer_offload,16384,2,11,12,220,77.10611587390304,steady
layer_offload,16384,2,12,13,16,77.15800497680902,steady
layer_offload,16384,2,13,14,15,77.11602235212922,steady
layer_offload,16384,2,14,15,15,77.13839504867792,steady
layer_offload,16384,2,15,16,4,77.15783501043916,steady
layer_offload,16384,2,16,17,220,77.14428380131721,steady
layer_offload,16384,2,17,18,16,77.17632176354527,steady
layer_offload,16384,2,18,19,15,77.1958022378385,steady
layer_offload,16384,2,19,20,15,77.6000521145761,steady
layer_offload,16384,2,20,21,4,77.42903288453817,steady
layer_offload,16384,2,21,22,220,77.19311816617846,steady
layer_offload,16384,2,22,23,16,77.22915103659034,steady
layer_offload,16384,2,23,24,15,77.23581185564399,steady
layer_offload,16384,2,24,25,15,77.22999295219779,steady
layer_offload,16384,2,25,26,4,77.16203993186355,steady
layer_offload,16384,2,26,27,220,77.25939713418484,steady
layer_offload,16384,2,27,28,16,77.15489994734526,steady
layer_offload,16384,2,28,29,15,77.21708388999104,steady
layer_offload,16384,2,29,30,15,77.20078993588686,steady
layer_offload,16384,2,30,31,4,77.35125673934817,steady
layer_offload,16384,2,31,32,220,77.2278499789536,steady
layer_offload,16384,3,1,2,220,79.0815968066454,first_step
layer_offload,16384,3,2,3,16,77.11772294715047,steady
layer_offload,16384,3,3,4,15,77.08362117409706,steady
layer_offload,16384,3,4,5,15,77.18285219743848,steady
layer_offload,16384,3,5,6,4,77.15197512879968,steady
layer_offload,16384,3,6,7,220,77.19470886513591,steady
layer_offload,16384,3,7,8,16,77.09501776844263,steady
layer_offload,16384,3,8,9,15,77.19728304073215,steady
layer_offload,16384,3,9,10,15,77.2971143014729,steady
layer_offload,16384,3,10,11,4,77.16242130845785,steady
layer_offload,16384,3,11,12,220,77.08274060860276,steady
layer_offload,16384,3,12,13,16,77.1408979780972,steady
layer_offload,16384,3,13,14,15,77.1619500592351,steady
layer_offload,16384,3,14,15,15,77.1966022439301,steady
layer_offload,16384,3,15,16,4,77.10728794336319,steady
layer_offload,16384,3,16,17,220,77.1781038492918,steady
layer_offload,16384,3,17,18,16,77.15083286166191,steady
layer_offload,16384,3,18,19,15,77.44434569031,steady
layer_offload,16384,3,19,20,15,77.17388775199652,steady
layer_offload,16384,3,20,21,4,77.20083836466074,steady
layer_offload,16384,3,21,22,220,77.1798468194902,steady
layer_offload,16384,3,22,23,16,77.22918130457401,steady
layer_offload,16384,3,23,24,15,77.14901026338339,steady
layer_offload,16384,3,24,25,15,77.22948212176561,steady
layer_offload,16384,3,25,26,4,77.20198994502425,steady
layer_offload,16384,3,26,27,220,77.2375138476491,steady
layer_offload,16384,3,27,28,16,77.19264598563313,steady
layer_offload,16384,3,28,29,15,77.20046723261476,steady
layer_offload,16384,3,29,30,15,77.19134399667382,steady
layer_offload,16384,3,30,31,4,77.21553090959787,steady
layer_offload,16384,3,31,32,220,77.17971689999104,steady
layer_offload,16384,4,1,2,220,78.70396599173546,first_step
layer_offload,16384,4,2,3,16,77.1294399164617,steady
layer_offload,16384,4,3,4,15,77.0610561594367,steady
layer_offload,16384,4,4,5,15,77.11721118539572,steady
layer_offload,16384,4,5,6,4,77.12937006726861,steady
layer_offload,16384,4,6,7,220,77.19382783398032,steady
layer_offload,16384,4,7,8,16,77.08026608452201,steady
layer_offload,16384,4,8,9,15,77.16247905045748,steady
layer_offload,16384,4,9,10,15,77.1388141438365,steady
layer_offload,16384,4,10,11,4,77.21239514648914,steady
layer_offload,16384,4,11,12,220,77.100467402488,steady
layer_offload,16384,4,12,13,16,77.15222518891096,steady
layer_offload,16384,4,13,14,15,77.14654598385096,steady
layer_offload,16384,4,14,15,15,77.23438879474998,steady
layer_offload,16384,4,15,16,4,77.16477289795876,steady
layer_offload,16384,4,16,17,220,77.19906372949481,steady
layer_offload,16384,4,17,18,16,77.15766225010157,steady
layer_offload,16384,4,18,19,15,77.21017207950354,steady
layer_offload,16384,4,19,20,15,77.15062098577619,steady
layer_offload,16384,4,20,21,4,77.22938992083073,steady
layer_offload,16384,4,21,22,220,77.14900886639953,steady
layer_offload,16384,4,22,23,16,77.1941370330751,steady
layer_offload,16384,4,23,24,15,77.14725704863667,steady
layer_offload,16384,4,24,25,15,77.18778774142265,steady
layer_offload,16384,4,25,26,4,77.14474201202393,steady
layer_offload,16384,4,26,27,220,77.20944099128246,steady
layer_offload,16384,4,27,28,16,77.17893505468965,steady
layer_offload,16384,4,28,29,15,77.2076970897615,steady
layer_offload,16384,4,29,30,15,77.18502264469862,steady
layer_offload,16384,4,30,31,4,77.17999629676342,steady
layer_offload,16384,4,31,32,220,77.16316124424338,steady
layer_offload,16384,5,1,2,220,78.94262624904513,first_step
layer_offload,16384,5,2,3,16,77.06233719363809,steady
layer_offload,16384,5,3,4,15,77.05480698496103,steady
layer_offload,16384,5,4,5,15,77.15219398960471,steady
layer_offload,16384,5,5,6,4,77.11956417188048,steady
layer_offload,16384,5,6,7,220,77.14976975694299,steady
layer_offload,16384,5,7,8,16,77.10130605846643,steady
layer_offload,16384,5,8,9,15,77.17815227806568,steady
layer_offload,16384,5,9,10,15,77.13823206722736,steady
layer_offload,16384,5,10,11,4,77.23274501040578,steady
layer_offload,16384,5,11,12,220,77.1430591121316,steady
layer_offload,16384,5,12,13,16,77.14336039498448,steady
layer_offload,16384,5,13,14,15,77.11075013503432,steady
layer_offload,16384,5,14,15,15,77.19555776566267,steady
layer_offload,16384,5,15,16,4,77.52123987302184,steady
layer_offload,16384,5,16,17,220,77.3576027713716,steady
layer_offload,16384,5,17,18,16,77.15571904554963,steady
layer_offload,16384,5,18,19,15,77.20439182594419,steady
layer_offload,16384,5,19,20,15,77.20644492655993,steady
layer_offload,16384,5,20,21,4,77.20757694914937,steady
layer_offload,16384,5,21,22,220,77.18607410788536,steady
layer_offload,16384,5,22,23,16,77.25964486598969,steady
layer_offload,16384,5,23,24,15,77.15696934610605,steady
layer_offload,16384,5,24,25,15,77.18381099402905,steady
layer_offload,16384,5,25,26,4,77.20726635307074,steady
layer_offload,16384,5,26,27,220,77.22237892448902,steady
layer_offload,16384,5,27,28,16,77.1952080540359,steady
layer_offload,16384,5,28,29,15,77.21190294250846,steady
layer_offload,16384,5,29,30,15,77.30613509193063,steady
layer_offload,16384,5,30,31,4,77.2371906787157,steady
layer_offload,16384,5,31,32,220,77.15958403423429,steady
standard,32768,1,1,2,220,55.15610380098224,first_step
standard,32768,1,2,3,16,52.27505788207054,steady
standard,32768,1,3,4,15,52.02607112005353,steady
standard,32768,1,4,5,15,52.22751619294286,steady
standard,32768,1,5,6,4,52.10524098947644,steady
standard,32768,1,6,7,220,52.250959910452366,steady
standard,32768,1,7,8,16,52.04768432304263,steady
standard,32768,1,8,9,15,52.30554286390543,steady
standard,32768,1,9,10,15,52.53692204132676,steady
standard,32768,1,10,11,4,52.25907312706113,steady
standard,32768,1,11,12,220,52.03400319442153,steady
standard,32768,1,12,13,16,52.29363590478897,steady
standard,32768,1,13,14,15,52.13139019906521,steady
standard,32768,1,14,15,15,52.2586633451283,steady
standard,32768,1,15,16,4,52.05170996487141,steady
standard,32768,1,16,17,220,52.31133196502924,steady
standard,32768,1,17,18,16,52.15661879628897,steady
standard,32768,1,18,19,15,52.27411491796374,steady
standard,32768,1,19,20,15,52.07853997126222,steady
standard,32768,1,20,21,4,52.30720480903983,steady
standard,32768,1,21,22,220,52.21014888957143,steady
standard,32768,1,22,23,16,52.33832215890288,steady
standard,32768,1,23,24,15,52.12389910593629,steady
standard,32768,1,24,25,15,52.38180793821812,steady
standard,32768,1,25,26,4,52.2040999494493,steady
standard,32768,1,26,27,220,52.25888220593333,steady
standard,32768,1,27,28,16,52.066692151129246,steady
standard,32768,1,28,29,15,52.251831628382206,steady
standard,32768,1,29,30,15,52.17384407296777,steady
standard,32768,1,30,31,4,52.297421265393496,steady
standard,32768,1,31,32,220,52.06781392917037,steady
standard,32768,2,1,2,220,55.31580466777086,first_step
standard,32768,2,2,3,16,52.34883679077029,steady
standard,32768,2,3,4,15,52.01144935563207,steady
standard,32768,2,4,5,15,52.23923223093152,steady
standard,32768,2,5,6,4,52.244890946894884,steady
standard,32768,2,6,7,220,52.2834793664515,steady
standard,32768,2,7,8,16,52.04653227701783,steady
standard,32768,2,8,9,15,52.287244237959385,steady
standard,32768,2,9,10,15,52.200243808329105,steady
standard,32768,2,10,11,4,52.212591748684645,steady
standard,32768,2,11,12,220,52.07771807909012,steady
standard,32768,2,12,13,16,52.292832639068365,steady
standard,32768,2,13,14,15,52.14575072750449,steady
standard,32768,2,14,15,15,52.26394021883607,steady
standard,32768,2,15,16,4,52.024667616933584,steady
standard,32768,2,16,17,220,52.29264311492443,steady
standard,32768,2,17,18,16,52.14223498478532,steady
standard,32768,2,18,19,15,52.248275838792324,steady
standard,32768,2,19,20,15,52.09799902513623,steady
standard,32768,2,20,21,4,52.2984410636127,steady
standard,32768,2,21,22,220,52.15402273461223,steady
standard,32768,2,22,23,16,52.492784801870584,steady
standard,32768,2,23,24,15,52.038188092410564,steady
standard,32768,2,24,25,15,52.22874600440264,steady
standard,32768,2,25,26,4,52.20191506668925,steady
standard,32768,2,26,27,220,52.25458601489663,steady
standard,32768,2,27,28,16,52.07969108596444,steady
standard,32768,2,28,29,15,52.23022773861885,steady
standard,32768,2,29,30,15,52.19546612352133,steady
standard,32768,2,30,31,4,52.255996968597174,steady
standard,32768,2,31,32,220,52.054672967642546,steady
standard,32768,3,1,2,220,55.31270895153284,first_step
standard,32768,3,2,3,16,52.30572121217847,steady
standard,32768,3,3,4,15,52.05659568309784,steady
standard,32768,3,4,5,15,52.26542102172971,steady
standard,32768,3,5,6,4,52.152881398797035,steady
standard,32768,3,6,7,220,52.2612240165472,steady
standard,32768,3,7,8,16,52.086940966546535,steady
standard,32768,3,8,9,15,52.363418973982334,steady
standard,32768,3,9,10,15,52.158438600599766,steady
standard,32768,3,10,11,4,52.249557338654995,steady
standard,32768,3,11,12,220,52.02532885596156,steady
standard,32768,3,12,13,16,52.27244086563587,steady
standard,32768,3,13,14,15,52.12626000866294,steady
standard,32768,3,14,15,15,52.255294751375914,steady
standard,32768,3,15,16,4,52.05611512064934,steady
standard,32768,3,16,17,220,52.281325217336416,steady
standard,32768,3,17,18,16,52.17257095500827,steady
standard,32768,3,18,19,15,52.28852620348334,steady
standard,32768,3,19,20,15,52.078228909522295,steady
standard,32768,3,20,21,4,52.304879762232304,steady
standard,32768,3,21,22,220,52.15183878317475,steady
standard,32768,3,22,23,16,52.309256978332996,steady
standard,32768,3,23,24,15,52.11881920695305,steady
standard,32768,3,24,25,15,52.29350319132209,steady
standard,32768,3,25,26,4,52.206391002982855,steady
standard,32768,3,26,27,220,52.264380268752575,steady
standard,32768,3,27,28,16,52.07668570801616,steady
standard,32768,3,28,29,15,52.252089604735374,steady
standard,32768,3,29,30,15,52.19567473977804,steady
standard,32768,3,30,31,4,52.49024974182248,steady
standard,32768,3,31,32,220,52.16025188565254,steady
standard,32768,4,1,2,220,55.20129995420575,first_step
standard,32768,4,2,3,16,52.285670302808285,steady
standard,32768,4,3,4,15,52.02679010108113,steady
standard,32768,4,4,5,15,52.239771001040936,steady
standard,32768,4,5,6,4,52.12746188044548,steady
standard,32768,4,6,7,220,52.242746111005545,steady
standard,32768,4,7,8,16,52.032859064638615,steady
standard,32768,4,8,9,15,52.26037232205272,steady
standard,32768,4,9,10,15,52.14784201234579,steady
standard,32768,4,10,11,4,52.20275558531284,steady
standard,32768,4,11,12,220,52.03406000509858,steady
standard,32768,4,12,13,16,52.23482381552458,steady
standard,32768,4,13,14,15,52.13335109874606,steady
standard,32768,4,14,15,15,52.251709159463644,steady
standard,32768,4,15,16,4,52.04401584342122,steady
standard,32768,4,16,17,220,52.26920498535037,steady
standard,32768,4,17,18,16,52.11389111354947,steady
standard,32768,4,18,19,15,53.83417708799243,steady
standard,32768,4,19,20,15,52.29986226186156,steady
standard,32768,4,20,21,4,52.27316217496991,steady
standard,32768,4,21,22,220,52.172038704156876,steady
standard,32768,4,22,23,16,52.318701054900885,steady
standard,32768,4,23,24,15,52.09231888875365,steady
standard,32768,4,24,25,15,52.30030231177807,steady
standard,32768,4,25,26,4,52.20011109486222,steady
standard,32768,4,26,27,220,52.2249392233789,steady
standard,32768,4,27,28,16,52.07872809842229,steady
standard,32768,4,28,29,15,52.236777264624834,steady
standard,32768,4,29,30,15,52.165858913213015,steady
standard,32768,4,30,31,4,52.31474386528134,steady
standard,32768,4,31,32,220,52.080259658396244,steady
standard,32768,5,1,2,220,54.719082079827785,first_step
standard,32768,5,2,3,16,52.30148322880268,steady
standard,32768,5,3,4,15,52.05123592168093,steady
