method,family,resident_kv_heads_r,sequence_length,trial,generated_token_position,phase,token_id,wall_ms,cuda_ms,h2d_event_ms
stagekv_async_r4,async,4,4096,3,7,decode_steady,16,25.05165571346879,25.044992446899414,0.0
stagekv_async_r4,async,4,4096,3,8,decode_steady,15,25.024773087352514,25.018367767333984,0.0
stagekv_async_r4,async,4,4096,3,9,decode_steady,15,25.093939155340195,25.085952758789062,0.0
stagekv_async_r4,async,4,4096,3,10,decode_steady,4,24.984402116388083,24.977184295654297,0.0
stagekv_async_r4,async,4,4096,3,11,decode_steady,220,25.216045323759317,25.209632873535156,0.0
stagekv_async_r4,async,4,4096,3,12,decode_steady,16,24.930766317993402,24.92416000366211,0.0
stagekv_async_r4,async,4,4096,3,13,decode_steady,15,25.06666211411357,25.059328079223633,0.0
stagekv_async_r4,async,4,4096,3,14,decode_steady,15,25.01895884051919,25.012096405029297,0.0
stagekv_async_r4,async,4,4096,3,15,decode_steady,4,25.69888113066554,25.688064575195312,0.0
stagekv_async_r4,async,4,4096,3,16,decode_steady,220,24.998378939926624,24.99158477783203,0.0
stagekv_async_r4,async,4,4096,3,17,decode_steady,16,25.596230290830135,25.589439392089844,0.0
stagekv_async_r4,async,4,4096,3,18,decode_steady,15,24.861829821020365,24.855520248413086,0.0
stagekv_async_r4,async,4,4096,3,19,decode_steady,15,25.015151128172874,25.008127212524414,0.0
stagekv_async_r4,async,4,4096,3,20,decode_steady,4,25.246495380997658,25.239519119262695,0.0
stagekv_async_r4,async,4,4096,3,21,decode_steady,220,25.446176063269377,25.439231872558594,0.0
stagekv_async_r4,async,4,4096,3,22,decode_steady,16,25.436838157474995,25.430015563964844,0.0
stagekv_async_r4,async,4,4096,3,23,decode_steady,15,25.48343874514103,25.47609519958496,0.0
stagekv_async_r4,async,4,4096,3,24,decode_steady,15,25.511644780635834,25.505535125732422,0.0
stagekv_async_r4,async,4,4096,3,25,decode_steady,4,25.445594917982817,25.438207626342773,0.0
stagekv_async_r4,async,4,4096,3,26,decode_steady,220,25.430195033550262,25.422847747802734,0.0
stagekv_async_r4,async,4,4096,3,27,decode_steady,16,25.437469128519297,25.431039810180664,0.0
stagekv_async_r4,async,4,4096,3,28,decode_steady,15,25.406348053365946,25.399295806884766,0.0
stagekv_async_r4,async,4,4096,3,29,decode_steady,15,25.93309013172984,25.92563247680664,0.0
stagekv_async_r4,async,4,4096,3,30,decode_steady,4,25.50584264099598,25.498624801635742,0.0
stagekv_async_r4,async,4,4096,3,31,decode_steady,220,25.339697021991014,25.332735061645508,0.0
stagekv_async_r4,async,4,4096,3,32,decode_steady,16,25.15468467026949,25.148160934448242,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,1,prefill_ttft,220,3317.2241328284144,3259.2138671875,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,2,decode_first,16,4618.960494175553,4618.57958984375,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,3,decode_steady,15,6002.40973290056,6001.921875,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,4,decode_steady,15,5901.413043960929,5900.93896484375,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,5,decode_steady,4,5697.51690980047,5697.06396484375,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,6,decode_steady,220,5281.786237843335,5281.3681640625,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,7,decode_steady,16,3518.250762950629,3517.973388671875,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,8,decode_steady,15,2996.5138672851026,2985.22412109375,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,9,decode_steady,15,3684.4845172017813,3684.1953125,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,10,decode_steady,4,3605.2958639338613,3605.014892578125,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,11,decode_steady,220,3696.616925764829,3696.33056640625,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,12,decode_steady,16,3505.4901130497456,3505.222412109375,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,13,decode_steady,15,3510.448796674609,3510.1787109375,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,14,decode_steady,15,3292.7354350686073,3285.199951171875,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,15,decode_steady,4,3990.821950137615,3990.522705078125,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,16,decode_steady,220,3803.5259200260043,3803.241455078125,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,17,decode_steady,16,3493.989873211831,3493.730224609375,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,18,decode_steady,15,3206.903576850891,3206.665283203125,0.0
stagekv_bidirectional_r0,bidirectional,0,4096,3,19,decode_steady,15,3904.136226978153,3896.589111328125,0.0
