method,family,resident_kv_heads_r,sequence_length,trial,generated_token_position,phase,token_id,wall_ms,cuda_ms,h2d_event_ms
stagekv_cross_layer_r1,cross_layer,1,8192,2,20,decode_steady,15,34.56031624227762,34.55692672729492,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,21,decode_steady,15,34.34181725606322,34.338497161865234,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,22,decode_steady,15,34.57218920812011,34.569217681884766,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,23,decode_steady,15,34.476669039577246,34.47296142578125,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,24,decode_steady,15,34.32426368817687,34.321407318115234,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,25,decode_steady,15,34.46638025343418,34.46271896362305,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,26,decode_steady,15,35.0354271940887,35.03206253051758,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,27,decode_steady,15,35.77425330877304,35.77036666870117,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,28,decode_steady,15,34.334161784499884,34.33145523071289,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,29,decode_steady,15,34.15185026824474,34.148353576660156,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,30,decode_steady,15,34.54354498535395,34.53964614868164,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,31,decode_steady,15,34.4403013586998,34.43711853027344,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,32,decode_steady,15,34.35189602896571,34.349056243896484,0.0
standard,standard,,8192,2,1,prefill_ttft,220,430.509430821985,430.5069580078125,0.0
standard,standard,,8192,2,2,decode_first,34187,24.37460795044899,24.372224807739258,0.0
standard,standard,,8192,2,3,decode_steady,198,24.196112994104624,24.19366455078125,0.0
standard,standard,,8192,2,4,decode_steady,220,24.110562168061733,24.10793685913086,0.0
standard,standard,,8192,2,5,decode_steady,16,24.22681963071227,24.223743438720703,0.0
standard,standard,,8192,2,6,decode_steady,15,24.147571995854378,24.14463996887207,0.0
standard,standard,,8192,2,7,decode_steady,15,24.206172209233046,24.2030086517334,0.0
standard,standard,,8192,2,8,decode_steady,15,24.23341339454055,24.229888916015625,0.0
standard,standard,,8192,2,9,decode_steady,15,24.14566883817315,24.14249610900879,0.0
standard,standard,,8192,2,10,decode_steady,15,24.209978990256786,24.207359313964844,0.0
standard,standard,,8192,2,11,decode_steady,15,24.15090799331665,24.147872924804688,0.0
standard,standard,,8192,2,12,decode_steady,15,24.16042611002922,24.157184600830078,0.0
standard,standard,,8192,2,13,decode_steady,15,24.134826846420765,24.13158416748047,0.0
standard,standard,,8192,2,14,decode_steady,15,24.233533069491386,24.230783462524414,0.0
standard,standard,,8192,2,15,decode_steady,15,24.16374208405614,24.161056518554688,0.0
standard,standard,,8192,2,16,decode_steady,15,24.151188787072897,24.147968292236328,0.0
standard,standard,,8192,2,17,decode_steady,15,24.05840391293168,24.054784774780273,0.0
standard,standard,,8192,2,18,decode_steady,15,24.546649772673845,24.543231964111328,0.0
standard,standard,,8192,2,19,decode_steady,15,23.904706351459026,23.90118408203125,0.0
standard,standard,,8192,2,20,decode_steady,15,24.115351028740406,24.11212730407715,0.0
standard,standard,,8192,2,21,decode_steady,15,23.923701141029596,23.920320510864258,0.0
standard,standard,,8192,2,22,decode_steady,15,24.559393990784883,24.555551528930664,0.0
standard,standard,,8192,2,23,decode_steady,15,24.454747792333364,24.45199966430664,0.0
standard,standard,,8192,2,24,decode_steady,15,24.55954533070326,24.5565128326416,0.0
standard,standard,,8192,2,25,decode_steady,15,24.40276090055704,24.398847579956055,0.0
standard,standard,,8192,2,26,decode_steady,15,24.545156862586737,24.542207717895508,0.0
standard,standard,,8192,2,27,decode_steady,15,24.445821065455675,24.441856384277344,0.0
standard,standard,,8192,2,28,decode_steady,15,24.491265881806612,24.487903594970703,0.0
standard,standard,,8192,2,29,decode_steady,15,24.883091915398836,24.880128860473633,0.0
standard,standard,,8192,2,30,decode_steady,15,24.584059603512287,24.581024169921875,0.0
standard,standard,,8192,2,31,decode_steady,15,24.467491079121828,24.464384078979492,0.0
standard,standard,,8192,2,32,decode_steady,15,24.547201115638018,24.544063568115234,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,1,prefill_ttft,220,435.21830486133695,435.2102355957031,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,2,decode_first,34187,46.88303405418992,46.88179016113281,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,3,decode_steady,198,34.41175725311041,34.408447265625,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,4,decode_steady,220,34.86964711919427,34.86617660522461,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,5,decode_steady,16,34.418140072375536,34.41459274291992,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,6,decode_steady,15,34.44765508174896,34.44451141357422,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,7,decode_steady,15,34.94874481111765,34.94569778442383,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,8,decode_steady,15,34.585434012115,34.582176208496094,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,9,decode_steady,15,34.35091394931078,34.3480339050293,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,2,10,decode_steady,15,34.809162840247154,34.80575942993164,0.0
